Variable,Value
"r[g4dn.xlarge,eu-south-1]",29.0
"r[g4dn.xlarge,eu-west-2]",20.0
"r[g4dn.xlarge,us-east-1]",17.0
"r[g4dn.xlarge,us-west-1]",21.0
"r[g4dn.xlarge,ap-northeast-3]",11.0
"r[g4dn.xlarge,ap-south-1]",27.0
"a[1,1]",1.0
"a[1,2]",1.0
"a[1,3]",1.0
"a[1,4]",1.0
"a[1,5]",1.0
"a[1,6]",1.0
"a[1,7]",1.0
"a[1,8]",1.0
"a[1,9]",1.0
"a[1,10]",1.0
"a[1,11]",1.0
"a[1,12]",1.0
"a[1,13]",1.0
"a[1,14]",1.0
"a[1,15]",1.0
"a[1,16]",1.0
"a[1,17]",1.0
"a[1,18]",1.0
"a[1,19]",1.0
"a[1,20]",1.0
"a[1,21]",1.0
"a[1,22]",1.0
"a[1,23]",1.0
"a[1,24]",1.0
"a[1,25]",1.0
"a[1,26]",1.0
"a[1,27]",1.0
"a[1,28]",1.0
"a[1,29]",1.0
"a[1,30]",1.0
"a[1,31]",1.0
"a[1,32]",1.0
"a[1,33]",1.0
"a[1,34]",1.0
"a[1,35]",1.0
"a[1,36]",1.0
"a[1,37]",1.0
"a[1,38]",1.0
"a[1,39]",1.0
"a[1,40]",1.0
"a[1,41]",1.0
"a[1,42]",1.0
"a[1,43]",1.0
"a[1,44]",1.0
"a[1,45]",1.0
"a[1,46]",1.0
"a[1,47]",1.0
"a[1,48]",1.0
"a[1,49]",1.0
"a[1,50]",1.0
"x[1,1,g4dn.xlarge,us-west-1,1]",1.0
"x[1,1,g4dn.xlarge,us-west-1,2]",1.0
"x[1,1,g4dn.xlarge,us-west-1,3]",1.0
"x[1,1,g4dn.xlarge,us-west-1,4]",1.0
"x[1,2,g4dn.xlarge,ap-south-1,1]",1.0
"x[1,2,g4dn.xlarge,ap-south-1,2]",1.0
"x[1,2,g4dn.xlarge,ap-south-1,3]",1.0
"x[1,2,g4dn.xlarge,ap-south-1,4]",1.0
"x[1,2,g4dn.xlarge,ap-south-1,5]",1.0
"x[1,2,g4dn.xlarge,ap-south-1,6]",1.0
"x[1,3,g4dn.xlarge,eu-south-1,1]",1.0
"x[1,3,g4dn.xlarge,eu-south-1,2]",1.0
"x[1,4,g4dn.xlarge,eu-south-1,1]",1.0
"x[1,4,g4dn.xlarge,eu-south-1,2]",1.0
"x[1,4,g4dn.xlarge,eu-south-1,3]",1.0
"x[1,4,g4dn.xlarge,eu-south-1,4]",1.0
"x[1,4,g4dn.xlarge,eu-south-1,5]",1.0
"x[1,4,g4dn.xlarge,eu-south-1,6]",1.0
"x[1,5,g4dn.xlarge,us-east-1,1]",1.0
"x[1,5,g4dn.xlarge,us-east-1,2]",1.0
"x[1,6,g4dn.xlarge,us-west-1,1]",1.0
"x[1,7,g4dn.xlarge,us-east-1,1]",1.0
"x[1,8,g4dn.xlarge,ap-northeast-3,1]",1.0
"x[1,9,g4dn.xlarge,eu-west-2,1]",1.0
"x[1,9,g4dn.xlarge,eu-west-2,2]",1.0
"x[1,9,g4dn.xlarge,eu-west-2,3]",1.0
"x[1,9,g4dn.xlarge,eu-west-2,4]",1.0
"x[1,9,g4dn.xlarge,eu-west-2,5]",1.0
"x[1,9,g4dn.xlarge,eu-west-2,6]",1.0
"x[1,10,g4dn.xlarge,ap-south-1,1]",1.0
"x[1,10,g4dn.xlarge,ap-south-1,2]",1.0
"x[1,10,g4dn.xlarge,ap-south-1,3]",1.0
"x[1,10,g4dn.xlarge,ap-south-1,4]",1.0
"x[1,10,g4dn.xlarge,ap-south-1,5]",1.0
"x[1,11,g4dn.xlarge,eu-south-1,1]",1.0
"x[1,11,g4dn.xlarge,eu-south-1,2]",1.0
"x[1,12,g4dn.xlarge,eu-south-1,1]",1.0
"x[1,12,g4dn.xlarge,eu-south-1,2]",1.0
"x[1,12,g4dn.xlarge,eu-south-1,3]",1.0
"x[1,12,g4dn.xlarge,eu-south-1,4]",1.0
"x[1,12,g4dn.xlarge,eu-south-1,5]",1.0
"x[1,13,g4dn.xlarge,ap-northeast-3,1]",1.0
"x[1,13,g4dn.xlarge,ap-northeast-3,2]",1.0
"x[1,13,g4dn.xlarge,ap-northeast-3,3]",1.0
"x[1,13,g4dn.xlarge,ap-northeast-3,4]",1.0
"x[1,14,g4dn.xlarge,eu-west-2,1]",1.0
"x[1,14,g4dn.xlarge,eu-west-2,2]",1.0
"x[1,14,g4dn.xlarge,eu-west-2,3]",1.0
