Variable,Value
"r[t4g.small,eu-south-1]",1.0
"r[t4g.large,eu-south-1]",1.0
"r[g4dn.4xlarge,ap-northeast-3]",1.0
"o[1,t4g.2xlarge,eu-south-1]",1.0
"o[2,t4g.2xlarge,eu-south-1]",1.0
"o[3,t4g.2xlarge,eu-south-1]",1.0
"o[4,t4g.2xlarge,eu-south-1]",1.0
"o[5,t4g.2xlarge,eu-south-1]",1.0
"o[50,g4dn.2xlarge,ap-northeast-3]",1.0
"o[51,g4dn.2xlarge,ap-northeast-3]",1.0
"a[1,1]",1.0
"a[50,2]",1.0
"x[1,1,t4g.small,eu-south-1,3]",1.0
"x[1,1,t4g.large,eu-south-1,1]",1.0
"x[50,2,g4dn.4xlarge,ap-northeast-3,1]",1.0
"y[1,1,t4g.2xlarge,eu-south-1,2]",1.0
"y[50,2,g4dn.2xlarge,ap-northeast-3,2]",1.0
"d[1,eu-south-1]",1.0
"d[2,ap-northeast-3]",1.0
L[1],2.57
L[2],2.319999999999993
