Variable,Value
"r[t4g.small,eu-south-1]",6.0
"r[g4dn.4xlarge,eu-south-1]",5.0
"r[g4dn.xlarge,eu-south-1]",1.0
"r[t4g.small,eu-west-2]",2.0
"r[g4dn.4xlarge,eu-west-2]",2.0
"r[t4g.small,us-east-1]",3.0
"r[g4dn.4xlarge,us-east-1]",1.0
"r[g4dn.2xlarge,us-east-1]",1.0
"r[t4g.small,us-west-1]",8.0
"r[g4dn.4xlarge,us-west-1]",3.0
"r[g4dn.xlarge,us-west-1]",1.0
"r[g4dn.4xlarge,ap-northeast-3]",2.0
"r[g4dn.2xlarge,ap-northeast-3]",1.0
"r[g4dn.xlarge,ap-northeast-3]",2.0
"r[g4dn.4xlarge,ap-south-1]",1.0
"o[1,t4g.small,eu-south-1]",4.0
"o[2,t4g.small,eu-south-1]",4.0
"o[3,t4g.small,eu-south-1]",4.0
"o[4,t4g.small,eu-south-1]",4.0
"o[5,t4g.small,eu-south-1]",4.0
"o[6,t4g.small,eu-south-1]",4.0
"o[7,t4g.small,eu-south-1]",4.0
"o[8,t4g.small,eu-south-1]",4.0
"o[9,t4g.small,eu-south-1]",4.0
"o[10,t4g.small,eu-south-1]",4.0
"o[11,t4g.small,eu-south-1]",4.0
"o[12,t4g.small,eu-south-1]",4.0
"o[13,t4g.small,eu-south-1]",4.0
"o[14,t4g.small,eu-south-1]",4.0
"o[15,t4g.small,eu-south-1]",4.0
"o[16,t4g.small,eu-south-1]",4.0
"o[17,t4g.small,eu-south-1]",4.0
"o[18,t4g.small,eu-south-1]",4.0
"o[19,t4g.small,eu-south-1]",4.0
"o[20,t4g.small,eu-south-1]",4.0
"o[21,t4g.small,eu-south-1]",4.0
"o[22,t4g.small,eu-south-1]",4.0
"o[23,t4g.small,eu-south-1]",4.0
"o[24,t4g.small,eu-south-1]",4.0
"o[25,t4g.small,eu-south-1]",4.0
"o[26,t4g.small,eu-south-1]",4.0
"o[27,t4g.small,eu-south-1]",4.0
"o[28,t4g.small,eu-south-1]",4.0
"o[29,t4g.small,eu-south-1]",4.0
"o[30,t4g.small,eu-south-1]",4.0
"o[31,t4g.small,eu-south-1]",4.0
"o[32,t4g.small,eu-south-1]",4.0
"o[33,t4g.small,eu-south-1]",4.0
"o[34,t4g.small,eu-south-1]",4.0
"o[35,t4g.small,eu-south-1]",3.0
"o[36,t4g.small,eu-south-1]",3.0
"o[37,t4g.small,eu-south-1]",3.0
"o[38,t4g.small,eu-south-1]",2.0
"o[39,t4g.small,eu-south-1]",2.0
"o[40,t4g.small,eu-south-1]",2.0
"o[41,t4g.small,eu-south-1]",2.0
"o[42,t4g.small,eu-south-1]",2.0
"o[43,t4g.small,eu-south-1]",2.0
"o[44,t4g.small,eu-south-1]",2.0
"o[45,t4g.small,eu-south-1]",2.0
"o[46,t4g.small,eu-south-1]",2.0
"o[1,g4dn.4xlarge,eu-south-1]",3.0
"o[2,g4dn.4xlarge,eu-south-1]",3.0
"o[3,g4dn.4xlarge,eu-south-1]",3.0
"o[4,g4dn.4xlarge,eu-south-1]",3.0
"o[5,g4dn.4xlarge,eu-south-1]",3.0
"o[6,g4dn.4xlarge,eu-south-1]",3.0
"o[7,g4dn.4xlarge,eu-south-1]",3.0
"o[8,g4dn.4xlarge,eu-south-1]",3.0
"o[9,g4dn.4xlarge,eu-south-1]",3.0
"o[10,g4dn.4xlarge,eu-south-1]",3.0
"o[11,g4dn.4xlarge,eu-south-1]",3.0
"o[12,g4dn.4xlarge,eu-south-1]",3.0
"o[13,g4dn.4xlarge,eu-south-1]",3.0
"o[14,g4dn.4xlarge,eu-south-1]",3.0
"o[15,g4dn.4xlarge,eu-south-1]",3.0
"o[16,g4dn.4xlarge,eu-south-1]",3.0
"o[17,g4dn.4xlarge,eu-south-1]",3.0
"o[18,g4dn.4xlarge,eu-south-1]",3.0
"o[19,g4dn.4xlarge,eu-south-1]",3.0
"o[20,g4dn.4xlarge,eu-south-1]",3.0
"o[21,g4dn.4xlarge,eu-south-1]",3.0
"o[22,g4dn.4xlarge,eu-south-1]",3.0
"o[23,g4dn.4xlarge,eu-south-1]",3.0
"o[24,g4dn.4xlarge,eu-south-1]",3.0
"o[25,g4dn.4xlarge,eu-south-1]",3.0
"o[26,g4dn.4xlarge,eu-south-1]",3.0
"o[27,g4dn.4xlarge,eu-south-1]",2.0
"o[28,g4dn.4xlarge,eu-south-1]",2.0
"o[29,g4dn.4xlarge,eu-south-1]",2.0
"o[30,g4dn.4xlarge,eu-south-1]",2.0
"o[31,g4dn.4xlarge,eu-south-1]",2.0
"o[32,g4dn.4xlarge,eu-south-1]",2.0
"o[33,g4dn.4xlarge,eu-south-1]",2.0
"o[34,g4dn.4xlarge,eu-south-1]",2.0
"o[35,g4dn.4xlarge,eu-south-1]",2.0
"o[36,g4dn.4xlarge,eu-south-1]",2.0
"o[37,g4dn.4xlarge,eu-south-1]",2.0
"o[38,g4dn.4xlarge,eu-south-1]",1.0
"o[39,g4dn.4xlarge,eu-south-1]",1.0
"o[40,g4dn.4xlarge,eu-south-1]",1.0
"o[41,g4dn.4xlarge,eu-south-1]",1.0
"o[42,g4dn.4xlarge,eu-south-1]",1.0
"o[43,g4dn.4xlarge,eu-south-1]",1.0
"o[44,g4dn.4xlarge,eu-south-1]",1.0
"o[45,g4dn.4xlarge,eu-south-1]",1.0
"o[1,t4g.small,eu-west-2]",5.0
"o[2,t4g.small,eu-west-2]",5.0
"o[3,t4g.small,eu-west-2]",5.0
"o[4,t4g.small,eu-west-2]",5.0
"o[5,t4g.small,eu-west-2]",5.0
"o[6,t4g.small,eu-west-2]",5.0
"o[7,t4g.small,eu-west-2]",5.0
"o[8,t4g.small,eu-west-2]",5.0
"o[9,t4g.small,eu-west-2]",5.0
"o[10,t4g.small,eu-west-2]",5.0
"o[11,t4g.small,eu-west-2]",5.0
"o[12,t4g.small,eu-west-2]",5.0
"o[13,t4g.small,eu-west-2]",5.0
"o[14,t4g.small,eu-west-2]",5.0
"o[15,t4g.small,eu-west-2]",5.0
"o[16,t4g.small,eu-west-2]",5.0
"o[17,t4g.small,eu-west-2]",5.0
"o[18,t4g.small,eu-west-2]",5.0
"o[19,t4g.small,eu-west-2]",5.0
"o[20,t4g.small,eu-west-2]",5.0
"o[21,t4g.small,eu-west-2]",5.0
"o[22,t4g.small,eu-west-2]",5.0
"o[23,t4g.small,eu-west-2]",5.0
"o[24,t4g.small,eu-west-2]",5.0
"o[25,t4g.small,eu-west-2]",5.0
"o[26,t4g.small,eu-west-2]",5.0
"o[27,t4g.small,eu-west-2]",5.0
"o[28,t4g.small,eu-west-2]",5.0
"o[29,t4g.small,eu-west-2]",5.0
"o[30,t4g.small,eu-west-2]",5.0
"o[31,t4g.small,eu-west-2]",5.0
"o[32,t4g.small,eu-west-2]",5.0
"o[33,t4g.small,eu-west-2]",5.0
"o[34,t4g.small,eu-west-2]",5.0
"o[35,t4g.small,eu-west-2]",5.0
"o[36,t4g.small,eu-west-2]",5.0
"o[37,t4g.small,eu-west-2]",5.0
"o[38,t4g.small,eu-west-2]",5.0
"o[39,t4g.small,eu-west-2]",5.0
"o[40,t4g.small,eu-west-2]",5.0
"o[41,t4g.small,eu-west-2]",5.0
"o[42,t4g.small,eu-west-2]",5.0
"o[43,t4g.small,eu-west-2]",5.0
"o[44,t4g.small,eu-west-2]",5.0
"o[45,t4g.small,eu-west-2]",5.0
"o[46,t4g.small,eu-west-2]",5.0
"o[1,g4dn.4xlarge,eu-west-2]",2.0
"o[2,g4dn.4xlarge,eu-west-2]",2.0
"o[3,g4dn.4xlarge,eu-west-2]",2.0
"o[4,g4dn.4xlarge,eu-west-2]",2.0
"o[5,g4dn.4xlarge,eu-west-2]",2.0
"o[6,g4dn.4xlarge,eu-west-2]",2.0
"o[7,g4dn.4xlarge,eu-west-2]",2.0
"o[8,g4dn.4xlarge,eu-west-2]",2.0
"o[9,g4dn.4xlarge,eu-west-2]",2.0
"o[10,g4dn.4xlarge,eu-west-2]",2.0
"o[11,g4dn.4xlarge,eu-west-2]",2.0
"o[12,g4dn.4xlarge,eu-west-2]",2.0
"o[13,g4dn.4xlarge,eu-west-2]",2.0
"o[14,g4dn.4xlarge,eu-west-2]",2.0
"o[15,g4dn.4xlarge,eu-west-2]",2.0
"o[16,g4dn.4xlarge,eu-west-2]",2.0
