Variable,Value
"s[80,t4g.small,eu-south-1]",6.0
"s[81,t4g.small,eu-south-1]",6.0
"s[82,t4g.small,eu-south-1]",6.0
"s[83,t4g.small,eu-south-1]",6.0
"s[84,t4g.small,eu-south-1]",6.0
"s[85,t4g.small,eu-south-1]",6.0
"s[86,t4g.small,eu-south-1]",6.0
"s[87,t4g.small,eu-south-1]",6.0
"s[88,t4g.small,eu-south-1]",6.0
"s[89,t4g.small,eu-south-1]",6.0
"s[90,t4g.small,eu-south-1]",6.0
"s[91,t4g.small,eu-south-1]",6.0
"s[92,t4g.small,eu-south-1]",6.0
"s[93,t4g.small,eu-south-1]",6.0
"s[94,t4g.small,eu-south-1]",6.0
"s[95,t4g.small,eu-south-1]",6.0
"s[96,t4g.small,eu-south-1]",6.0
"s[97,t4g.small,eu-south-1]",6.0
"s[98,t4g.small,eu-south-1]",6.0
"s[99,t4g.small,eu-south-1]",6.0
"s[46,g4dn.xlarge,eu-south-1]",1.0
"s[47,g4dn.xlarge,eu-south-1]",1.0
"s[48,g4dn.xlarge,eu-south-1]",1.0
"s[49,g4dn.xlarge,eu-south-1]",1.0
"s[50,g4dn.xlarge,eu-south-1]",1.0
"s[51,g4dn.xlarge,eu-south-1]",1.0
"s[52,g4dn.xlarge,eu-south-1]",1.0
"s[53,g4dn.xlarge,eu-south-1]",1.0
"s[54,g4dn.xlarge,eu-south-1]",1.0
"s[55,g4dn.xlarge,eu-south-1]",1.0
"s[1,t4g.2xlarge,eu-west-2]",3.0
"s[2,t4g.2xlarge,eu-west-2]",3.0
"s[3,t4g.2xlarge,eu-west-2]",3.0
"s[4,t4g.2xlarge,eu-west-2]",3.0
"s[5,t4g.2xlarge,eu-west-2]",3.0
"s[6,t4g.2xlarge,eu-west-2]",3.0
"s[7,t4g.2xlarge,eu-west-2]",3.0
"s[8,t4g.2xlarge,eu-west-2]",3.0
"s[9,t4g.2xlarge,eu-west-2]",3.0
"s[10,t4g.2xlarge,eu-west-2]",3.0
"s[11,t4g.2xlarge,eu-west-2]",3.0
"s[12,t4g.2xlarge,eu-west-2]",3.0
"s[13,t4g.2xlarge,eu-west-2]",3.0
"s[14,t4g.2xlarge,eu-west-2]",3.0
"s[15,t4g.2xlarge,eu-west-2]",3.0
"s[95,g4dn.xlarge,us-east-1]",4.0
"s[96,g4dn.xlarge,us-east-1]",4.0
"s[97,g4dn.xlarge,us-east-1]",4.0
"s[98,g4dn.xlarge,us-east-1]",4.0
"s[99,g4dn.xlarge,us-east-1]",4.0
"a[46,1]",1.0
"a[80,2]",1.0
"a[1,3]",1.0
"a[95,4]",1.0
"z[1,3,t4g.2xlarge,eu-west-2,1]",1.0
"z[1,3,t4g.2xlarge,eu-west-2,2]",1.0
"z[1,3,t4g.2xlarge,eu-west-2,3]",1.0
"z[1,3,t4g.2xlarge,eu-west-2,4]",1.0
"z[1,3,t4g.2xlarge,eu-west-2,5]",1.0
"z[1,3,t4g.2xlarge,eu-west-2,6]",1.0
"z[46,1,g4dn.xlarge,eu-south-1,1]",1.0
"z[46,1,g4dn.xlarge,eu-south-1,2]",1.0
"z[80,2,t4g.small,eu-south-1,1]",1.0
"z[80,2,t4g.small,eu-south-1,2]",1.0
"z[80,2,t4g.small,eu-south-1,3]",1.0
"z[95,4,g4dn.xlarge,us-east-1,1]",1.0
"z[95,4,g4dn.xlarge,us-east-1,2]",1.0
"z[95,4,g4dn.xlarge,us-east-1,3]",1.0
"z[95,4,g4dn.xlarge,us-east-1,4]",1.0
"d[1,eu-south-1]",46.0
"d[2,eu-south-1]",1.0
"d[1,eu-west-2]",4.0
"d[2,eu-west-2]",7.0
"d[3,eu-west-2]",5.0
"d[1,us-east-1]",1.0
"d[4,us-east-1]",1.0
"d[1,ap-south-1]",1.0
L[1],120.0
L[2],30.0
L[3],20.0
L[4],10.0
