Variable,Value
"r[g4dn.4xlarge,eu-south-1]",1.0
"r[t4g.small,eu-west-2]",2.0
"r[g4dn.4xlarge,eu-west-2]",1.0
"r[t4g.2xlarge,eu-west-2]",1.0
"r[t4g.large,eu-west-2]",2.0
"r[g4dn.xlarge,eu-west-2]",1.0
"r[g4dn.4xlarge,us-east-1]",1.0
"r[g4dn.2xlarge,us-east-1]",1.0
"r[g4dn.xlarge,us-east-1]",1.0
"r[g4dn.4xlarge,us-west-1]",2.0
"r[g4dn.4xlarge,ap-northeast-3]",1.0
"r[g4dn.xlarge,ap-south-1]",1.0
"o[69,t4g.small,eu-south-1]",3.0
"o[70,t4g.small,eu-south-1]",3.0
"o[71,t4g.small,eu-south-1]",3.0
"o[72,t4g.small,eu-south-1]",3.0
"o[73,t4g.small,eu-south-1]",3.0
"o[1,g4dn.4xlarge,eu-south-1]",1.0
"o[2,g4dn.4xlarge,eu-south-1]",1.0
"o[3,g4dn.4xlarge,eu-south-1]",1.0
"o[4,g4dn.4xlarge,eu-south-1]",1.0
"o[5,g4dn.4xlarge,eu-south-1]",1.0
"o[6,g4dn.4xlarge,eu-south-1]",1.0
"o[7,g4dn.4xlarge,eu-south-1]",1.0
"o[8,g4dn.4xlarge,eu-south-1]",1.0
"o[9,g4dn.4xlarge,eu-south-1]",1.0
"o[10,g4dn.4xlarge,eu-south-1]",1.0
"o[69,g4dn.4xlarge,eu-south-1]",1.0
"o[70,g4dn.4xlarge,eu-south-1]",1.0
"o[71,g4dn.4xlarge,eu-south-1]",1.0
"o[72,g4dn.4xlarge,eu-south-1]",1.0
"o[73,g4dn.4xlarge,eu-south-1]",1.0
"o[15,t4g.small,eu-west-2]",2.0
"o[16,t4g.small,eu-west-2]",2.0
"o[17,t4g.small,eu-west-2]",2.0
"o[18,t4g.small,eu-west-2]",2.0
"o[19,t4g.small,eu-west-2]",2.0
"o[20,t4g.small,eu-west-2]",2.0
"o[21,t4g.small,eu-west-2]",2.0
"o[22,t4g.small,eu-west-2]",2.0
"o[23,t4g.small,eu-west-2]",2.0
"o[24,t4g.small,eu-west-2]",2.0
"o[25,t4g.small,eu-west-2]",2.0
"o[26,t4g.small,eu-west-2]",2.0
"o[27,t4g.small,eu-west-2]",2.0
"o[28,t4g.small,eu-west-2]",2.0
"o[29,t4g.small,eu-west-2]",2.0
"o[30,t4g.small,eu-west-2]",2.0
"o[31,t4g.small,eu-west-2]",2.0
"o[32,t4g.small,eu-west-2]",2.0
"o[33,t4g.small,eu-west-2]",2.0
"o[34,t4g.small,eu-west-2]",2.0
"o[78,t4g.small,eu-west-2]",2.0
"o[79,t4g.small,eu-west-2]",2.0
"o[80,t4g.small,eu-west-2]",2.0
"o[81,t4g.small,eu-west-2]",2.0
"o[82,t4g.small,eu-west-2]",2.0
"o[83,t4g.small,eu-west-2]",2.0
"o[84,t4g.small,eu-west-2]",2.0
"o[85,t4g.small,eu-west-2]",2.0
"o[86,t4g.small,eu-west-2]",2.0
"o[87,t4g.small,eu-west-2]",2.0
"o[88,t4g.small,eu-west-2]",2.0
"o[89,t4g.small,eu-west-2]",2.0
"o[90,t4g.small,eu-west-2]",2.0
"o[91,t4g.small,eu-west-2]",2.0
"o[92,t4g.small,eu-west-2]",2.0
"o[78,t4g.2xlarge,eu-west-2]",1.0
"o[79,t4g.2xlarge,eu-west-2]",1.0
"o[80,t4g.2xlarge,eu-west-2]",1.0
"o[81,t4g.2xlarge,eu-west-2]",1.0
"o[82,t4g.2xlarge,eu-west-2]",1.0
"o[83,t4g.2xlarge,eu-west-2]",1.0
"o[84,t4g.2xlarge,eu-west-2]",1.0
"o[85,t4g.2xlarge,eu-west-2]",1.0
"o[86,t4g.2xlarge,eu-west-2]",1.0
"o[87,t4g.2xlarge,eu-west-2]",1.0
"o[88,t4g.2xlarge,eu-west-2]",1.0
"o[89,t4g.2xlarge,eu-west-2]",1.0
"o[90,t4g.2xlarge,eu-west-2]",1.0
"o[91,t4g.2xlarge,eu-west-2]",1.0
"o[92,t4g.2xlarge,eu-west-2]",1.0
"o[15,g4dn.2xlarge,eu-west-2]",1.0
"o[16,g4dn.2xlarge,eu-west-2]",1.0
"o[17,g4dn.2xlarge,eu-west-2]",1.0
"o[18,g4dn.2xlarge,eu-west-2]",1.0
"o[19,g4dn.2xlarge,eu-west-2]",1.0
"o[20,g4dn.2xlarge,eu-west-2]",1.0
"o[21,g4dn.2xlarge,eu-west-2]",1.0
"o[22,g4dn.2xlarge,eu-west-2]",1.0
"o[23,g4dn.2xlarge,eu-west-2]",1.0
"o[24,g4dn.2xlarge,eu-west-2]",1.0
"o[25,g4dn.2xlarge,eu-west-2]",1.0
"o[26,g4dn.2xlarge,eu-west-2]",1.0
"o[27,g4dn.2xlarge,eu-west-2]",1.0
"o[28,g4dn.2xlarge,eu-west-2]",1.0
"o[29,g4dn.2xlarge,eu-west-2]",1.0
"o[30,g4dn.2xlarge,eu-west-2]",1.0
"o[31,g4dn.2xlarge,eu-west-2]",1.0
"o[32,g4dn.2xlarge,eu-west-2]",1.0
"o[33,g4dn.2xlarge,eu-west-2]",1.0
"o[34,g4dn.2xlarge,eu-west-2]",1.0
"o[1,g4dn.xlarge,eu-west-2]",1.0
"o[2,g4dn.xlarge,eu-west-2]",1.0
"o[3,g4dn.xlarge,eu-west-2]",1.0
"o[4,g4dn.xlarge,eu-west-2]",1.0
"o[5,g4dn.xlarge,eu-west-2]",1.0
"o[6,g4dn.xlarge,eu-west-2]",1.0
"o[7,g4dn.xlarge,eu-west-2]",1.0
"o[8,g4dn.xlarge,eu-west-2]",1.0
"o[9,g4dn.xlarge,eu-west-2]",1.0
"o[10,g4dn.xlarge,eu-west-2]",1.0
"o[78,g4dn.xlarge,eu-west-2]",1.0
"o[79,g4dn.xlarge,eu-west-2]",1.0
"o[80,g4dn.xlarge,eu-west-2]",1.0
"o[81,g4dn.xlarge,eu-west-2]",1.0
"o[82,g4dn.xlarge,eu-west-2]",1.0
"o[83,g4dn.xlarge,eu-west-2]",1.0
"o[84,g4dn.xlarge,eu-west-2]",1.0
"o[85,g4dn.xlarge,eu-west-2]",1.0
"o[86,g4dn.xlarge,eu-west-2]",1.0
"o[87,g4dn.xlarge,eu-west-2]",1.0
"o[88,g4dn.xlarge,eu-west-2]",1.0
"o[89,g4dn.xlarge,eu-west-2]",1.0
"o[90,g4dn.xlarge,eu-west-2]",1.0
"o[91,g4dn.xlarge,eu-west-2]",1.0
"o[92,g4dn.xlarge,eu-west-2]",1.0
"o[69,g4dn.4xlarge,us-east-1]",1.0
"o[70,g4dn.4xlarge,us-east-1]",1.0
"o[71,g4dn.4xlarge,us-east-1]",1.0
"o[72,g4dn.4xlarge,us-east-1]",1.0
"o[73,g4dn.4xlarge,us-east-1]",1.0
"o[78,g4dn.4xlarge,us-east-1]",1.0
"o[79,g4dn.4xlarge,us-east-1]",1.0
"o[80,g4dn.4xlarge,us-east-1]",1.0
"o[81,g4dn.4xlarge,us-east-1]",1.0
"o[82,g4dn.4xlarge,us-east-1]",1.0
"o[83,g4dn.4xlarge,us-east-1]",1.0
"o[84,g4dn.4xlarge,us-east-1]",1.0
"o[85,g4dn.4xlarge,us-east-1]",1.0
"o[86,g4dn.4xlarge,us-east-1]",1.0
"o[87,g4dn.4xlarge,us-east-1]",1.0
"o[88,g4dn.4xlarge,us-east-1]",1.0
"o[89,g4dn.4xlarge,us-east-1]",1.0
"o[90,g4dn.4xlarge,us-east-1]",1.0
"o[91,g4dn.4xlarge,us-east-1]",1.0
"o[92,g4dn.4xlarge,us-east-1]",1.0
"o[50,g4dn.4xlarge,ap-northeast-3]",1.0
"o[51,g4dn.4xlarge,ap-northeast-3]",1.0
"o[18,t4g.2xlarge,ap-northeast-3]",1.0
"o[19,t4g.2xlarge,ap-northeast-3]",1.0
"o[20,t4g.2xlarge,ap-northeast-3]",1.0
"o[21,t4g.2xlarge,ap-northeast-3]",1.0
"o[22,t4g.2xlarge,ap-northeast-3]",1.0
"o[23,t4g.2xlarge,ap-northeast-3]",1.0
"o[24,t4g.2xlarge,ap-northeast-3]",1.0
"o[25,t4g.2xlarge,ap-northeast-3]",1.0
"o[26,t4g.2xlarge,ap-northeast-3]",1.0
"o[27,t4g.2xlarge,ap-northeast-3]",1.0
"o[50,g4dn.2xlarge,ap-northeast-3]",1.0
"o[51,g4dn.2xlarge,ap-northeast-3]",1.0
"o[18,t4g.large,ap-northeast-3]",2.0
"o[19,t4g.large,ap-northeast-3]",2.0
"o[20,t4g.large,ap-northeast-3]",2.0
"o[21,t4g.large,ap-northeast-3]",2.0
"o[22,t4g.large,ap-northeast-3]",2.0
"o[23,t4g.large,ap-northeast-3]",2.0
"o[24,t4g.large,ap-northeast-3]",2.0
"o[25,t4g.large,ap-northeast-3]",2.0
"o[26,t4g.large,ap-northeast-3]",2.0
"o[27,t4g.large,ap-northeast-3]",2.0
"o[15,g4dn.4xlarge,ap-south-1]",1.0
"o[16,g4dn.4xlarge,ap-south-1]",1.0
"o[17,g4dn.4xlarge,ap-south-1]",1.0
"o[18,g4dn.4xlarge,ap-south-1]",1.0
"o[19,g4dn.4xlarge,ap-south-1]",1.0
"o[20,g4dn.4xlarge,ap-south-1]",1.0
"o[21,g4dn.4xlarge,ap-south-1]",1.0
"o[22,g4dn.4xlarge,ap-south-1]",1.0
"o[23,g4dn.4xlarge,ap-south-1]",1.0
"o[24,g4dn.4xlarge,ap-south-1]",1.0
"o[25,g4dn.4xlarge,ap-south-1]",1.0
"o[26,g4dn.4xlarge,ap-south-1]",1.0
"o[27,g4dn.4xlarge,ap-south-1]",1.0
"o[28,g4dn.4xlarge,ap-south-1]",1.0
"o[29,g4dn.4xlarge,ap-south-1]",1.0
"o[30,g4dn.4xlarge,ap-south-1]",1.0
"o[31,g4dn.4xlarge,ap-south-1]",1.0
"o[32,g4dn.4xlarge,ap-south-1]",1.0
"o[33,g4dn.4xlarge,ap-south-1]",1.0
"o[34,g4dn.4xlarge,ap-south-1]",1.0
"o[1,t4g.large,ap-south-1]",1.0
"o[2,t4g.large,ap-south-1]",1.0
"o[3,t4g.large,ap-south-1]",1.0
"o[4,t4g.large,ap-south-1]",1.0
"o[5,t4g.large,ap-south-1]",1.0
"o[1,g4dn.xlarge,ap-south-1]",1.0
"o[2,g4dn.xlarge,ap-south-1]",1.0
"o[3,g4dn.xlarge,ap-south-1]",1.0
"o[4,g4dn.xlarge,ap-south-1]",1.0
"o[5,g4dn.xlarge,ap-south-1]",1.0
"o[15,g4dn.xlarge,ap-south-1]",1.0
"o[16,g4dn.xlarge,ap-south-1]",1.0
"o[17,g4dn.xlarge,ap-south-1]",1.0
"o[18,g4dn.xlarge,ap-south-1]",1.0
"o[19,g4dn.xlarge,ap-south-1]",1.0
"o[20,g4dn.xlarge,ap-south-1]",1.0
"o[21,g4dn.xlarge,ap-south-1]",1.0
"o[22,g4dn.xlarge,ap-south-1]",1.0
"o[23,g4dn.xlarge,ap-south-1]",1.0
"o[24,g4dn.xlarge,ap-south-1]",1.0
"o[25,g4dn.xlarge,ap-south-1]",1.0
"o[26,g4dn.xlarge,ap-south-1]",1.0
"o[27,g4dn.xlarge,ap-south-1]",1.0
"o[28,g4dn.xlarge,ap-south-1]",1.0
"o[29,g4dn.xlarge,ap-south-1]",1.0
"o[30,g4dn.xlarge,ap-south-1]",1.0
"o[31,g4dn.xlarge,ap-south-1]",1.0
"o[32,g4dn.xlarge,ap-south-1]",1.0
"o[33,g4dn.xlarge,ap-south-1]",1.0
"o[34,g4dn.xlarge,ap-south-1]",1.0
"a[78,1]",1.0
"a[15,2]",1.0
"a[1,3]",1.0
"a[69,4]",1.0
"a[18,5]",1.0
"a[15,6]",1.0
"a[1,7]",1.0
"a[50,8]",1.0
"a[1,9]",1.0
"a[15,10]",1.0
"a[78,11]",1.0
"a[69,12]",1.0
"x[1,3,g4dn.xlarge,eu-west-2,1]",1.0
"x[1,7,g4dn.xlarge,ap-south-1,2]",1.0
"x[1,9,g4dn.4xlarge,eu-south-1,1]",1.0
"x[15,2,g4dn.4xlarge,us-west-1,1]",1.0
"x[15,2,g4dn.4xlarge,us-west-1,2]",1.0
"x[15,10,g4dn.4xlarge,eu-west-2,2]",1.0
"x[18,5,g4dn.4xlarge,ap-northeast-3,1]",1.0
"x[69,4,g4dn.4xlarge,eu-south-1,3]",1.0
"x[69,12,g4dn.4xlarge,us-east-1,1]",1.0
"x[69,12,g4dn.2xlarge,us-east-1,4]",1.0
"x[69,12,g4dn.xlarge,us-east-1,2]",1.0
"x[78,1,g4dn.4xlarge,us-east-1,2]",1.0
"x[78,1,g4dn.4xlarge,us-east-1,3]",1.0
"x[78,11,t4g.small,eu-west-2,3]",1.0
"x[78,11,t4g.2xlarge,eu-west-2,5]",1.0
"x[78,11,t4g.large,eu-west-2,1]",1.0
"y[1,3,g4dn.xlarge,eu-west-2,2]",1.0
"y[1,7,t4g.large,ap-south-1,1]",1.0
"y[1,7,g4dn.xlarge,ap-south-1,3]",1.0
"y[1,9,g4dn.4xlarge,eu-south-1,2]",1.0
"y[15,6,g4dn.4xlarge,ap-south-1,1]",1.0
"y[15,6,g4dn.xlarge,ap-south-1,2]",1.0
"y[15,10,t4g.small,eu-west-2,1]",1.0
"y[15,10,g4dn.2xlarge,eu-west-2,3]",1.0
"y[18,5,t4g.2xlarge,ap-northeast-3,3]",1.0
"y[18,5,t4g.large,ap-northeast-3,2]",1.0
"y[50,8,g4dn.4xlarge,ap-northeast-3,1]",1.0
"y[50,8,g4dn.2xlarge,ap-northeast-3,2]",1.0
"y[69,4,t4g.small,eu-south-1,1]",1.0
"y[69,4,t4g.small,eu-south-1,4]",1.0
"y[69,4,t4g.small,eu-south-1,5]",1.0
"y[69,4,g4dn.4xlarge,eu-south-1,2]",1.0
"y[69,12,g4dn.4xlarge,us-east-1,3]",1.0
"y[78,1,g4dn.4xlarge,us-east-1,1]",1.0
"y[78,11,t4g.small,eu-west-2,6]",1.0
"y[78,11,t4g.2xlarge,eu-west-2,2]",1.0
"y[78,11,g4dn.xlarge,eu-west-2,4]",1.0
"d[4,eu-south-1]",1.0
"d[9,eu-south-1]",1.0
"d[3,eu-west-2]",1.0
"d[10,eu-west-2]",1.0
"d[11,eu-west-2]",1.0
"d[1,us-east-1]",1.0
"d[12,us-east-1]",1.0
"d[2,us-west-1]",1.0
"d[5,ap-northeast-3]",1.0
"d[8,ap-northeast-3]",1.0
"d[6,ap-south-1]",1.0
"d[7,ap-south-1]",1.0
L[1],5.15
L[2],3.24
L[3],3.88
L[4],2.57
L[5],2.32
L[6],3.23
L[7],110.52999999999969
L[8],2.319999999999993
L[9],2.57
L[10],3.879999999999999
L[11],3.88
L[12],5.15
