Variable,Value
"o[79,t4g.2xlarge,us-east-1]",1.0
"o[80,t4g.2xlarge,us-east-1]",1.0
"o[81,t4g.2xlarge,us-east-1]",1.0
"o[82,t4g.2xlarge,us-east-1]",1.0
"o[83,t4g.2xlarge,us-east-1]",1.0
"o[84,t4g.2xlarge,us-east-1]",1.0
"o[85,t4g.2xlarge,us-east-1]",1.0
"o[86,t4g.2xlarge,us-east-1]",1.0
"o[87,t4g.2xlarge,us-east-1]",1.0
"o[88,t4g.2xlarge,us-east-1]",1.0
"o[89,t4g.2xlarge,us-east-1]",1.0
"o[90,t4g.2xlarge,us-east-1]",1.0
"o[91,t4g.2xlarge,us-east-1]",1.0
"o[92,t4g.2xlarge,us-east-1]",1.0
"o[93,t4g.2xlarge,us-east-1]",1.0
"s[64,t4g.small,eu-south-1]",5.0
"s[65,t4g.small,eu-south-1]",5.0
"s[66,t4g.small,eu-south-1]",5.0
"s[67,t4g.small,eu-south-1]",5.0
"s[68,t4g.small,eu-south-1]",5.0
"s[86,t4g.small,eu-south-1]",3.0
"s[87,t4g.small,eu-south-1]",3.0
"s[88,t4g.small,eu-south-1]",3.0
"s[89,t4g.small,eu-south-1]",3.0
"s[90,t4g.small,eu-south-1]",3.0
"s[90,g4dn.xlarge,eu-south-1]",1.0
"s[91,g4dn.xlarge,eu-south-1]",1.0
"s[92,g4dn.xlarge,eu-south-1]",1.0
"s[93,g4dn.xlarge,eu-south-1]",1.0
"s[94,g4dn.xlarge,eu-south-1]",1.0
"s[95,g4dn.xlarge,eu-south-1]",1.0
"s[96,g4dn.xlarge,eu-south-1]",1.0
"s[97,g4dn.xlarge,eu-south-1]",1.0
"s[98,g4dn.xlarge,eu-south-1]",1.0
"s[99,g4dn.xlarge,eu-south-1]",1.0
"s[3,t4g.2xlarge,eu-west-2]",2.0
"s[4,t4g.2xlarge,eu-west-2]",2.0
"s[5,t4g.2xlarge,eu-west-2]",2.0
"s[6,t4g.2xlarge,eu-west-2]",2.0
"s[7,t4g.2xlarge,eu-west-2]",2.0
"s[8,t4g.2xlarge,eu-west-2]",2.0
"s[9,t4g.2xlarge,eu-west-2]",2.0
