Variable,Value
"s[76,g4dn.xlarge,eu-south-1]",2.0
"s[77,g4dn.xlarge,eu-south-1]",2.0
"s[78,g4dn.xlarge,eu-south-1]",2.0
"s[79,g4dn.xlarge,eu-south-1]",2.0
"s[80,g4dn.xlarge,eu-south-1]",2.0
"s[1,g4dn.xlarge,eu-west-2]",8.0
"s[2,g4dn.xlarge,eu-west-2]",8.0
"s[3,g4dn.xlarge,eu-west-2]",8.0
"s[4,g4dn.xlarge,eu-west-2]",8.0
"s[5,g4dn.xlarge,eu-west-2]",8.0
"s[6,g4dn.xlarge,eu-west-2]",8.0
"s[7,g4dn.xlarge,eu-west-2]",8.0
"s[8,g4dn.xlarge,eu-west-2]",8.0
"s[9,g4dn.xlarge,eu-west-2]",8.0
"s[10,g4dn.xlarge,eu-west-2]",8.0
"s[11,g4dn.xlarge,eu-west-2]",8.0
"s[12,g4dn.xlarge,eu-west-2]",8.0
"s[13,g4dn.xlarge,eu-west-2]",8.0
"s[14,g4dn.xlarge,eu-west-2]",8.0
"s[15,g4dn.xlarge,eu-west-2]",8.0
"s[16,g4dn.xlarge,eu-west-2]",3.0
"s[17,g4dn.xlarge,eu-west-2]",3.0
"s[18,g4dn.xlarge,eu-west-2]",3.0
"s[19,g4dn.xlarge,eu-west-2]",3.0
"s[20,g4dn.xlarge,eu-west-2]",3.0
"s[73,g4dn.xlarge,eu-west-2]",1.0
"s[74,g4dn.xlarge,eu-west-2]",1.0
"s[75,g4dn.xlarge,eu-west-2]",1.0
"s[76,g4dn.xlarge,eu-west-2]",1.0
"s[77,g4dn.xlarge,eu-west-2]",1.0
"s[78,g4dn.xlarge,eu-west-2]",1.0
"s[79,g4dn.xlarge,eu-west-2]",1.0
"s[80,g4dn.xlarge,eu-west-2]",1.0
"s[81,g4dn.xlarge,eu-west-2]",1.0
"s[82,g4dn.xlarge,eu-west-2]",1.0
"s[1,g4dn.xlarge,us-east-1]",4.0
"s[2,g4dn.xlarge,us-east-1]",4.0
"s[3,g4dn.xlarge,us-east-1]",4.0
"s[4,g4dn.xlarge,us-east-1]",4.0
"s[5,g4dn.xlarge,us-east-1]",4.0
"s[68,g4dn.xlarge,us-east-1]",2.0
"s[69,g4dn.xlarge,us-east-1]",2.0
"s[70,g4dn.xlarge,us-east-1]",2.0
"s[71,g4dn.xlarge,us-east-1]",2.0
"s[72,g4dn.xlarge,us-east-1]",2.0
"s[73,g4dn.xlarge,us-east-1]",2.0
"s[74,g4dn.xlarge,us-east-1]",2.0
"s[75,g4dn.xlarge,us-east-1]",2.0
"s[76,g4dn.xlarge,us-east-1]",2.0
"s[77,g4dn.xlarge,us-east-1]",2.0
"s[78,g4dn.xlarge,us-east-1]",2.0
"s[79,g4dn.xlarge,us-east-1]",2.0
