Variable,Value
"o[56,t4g.2xlarge,us-east-1]",1.0
"o[57,t4g.2xlarge,us-east-1]",1.0
"o[58,t4g.2xlarge,us-east-1]",1.0
"o[59,t4g.2xlarge,us-east-1]",1.0
"o[60,t4g.2xlarge,us-east-1]",1.0
"o[61,t4g.2xlarge,us-east-1]",1.0
"o[62,t4g.2xlarge,us-east-1]",1.0
"o[63,t4g.2xlarge,us-east-1]",1.0
"o[64,t4g.2xlarge,us-east-1]",1.0
"o[65,t4g.2xlarge,us-east-1]",1.0
"o[66,t4g.2xlarge,us-east-1]",1.0
"o[67,t4g.2xlarge,us-east-1]",1.0
"o[68,t4g.2xlarge,us-east-1]",1.0
"o[69,t4g.2xlarge,us-east-1]",1.0
"o[70,t4g.2xlarge,us-east-1]",1.0
"s[85,t4g.2xlarge,eu-west-2]",1.0
"s[86,t4g.2xlarge,eu-west-2]",1.0
"s[87,t4g.2xlarge,eu-west-2]",1.0
"s[88,t4g.2xlarge,eu-west-2]",1.0
"s[89,t4g.2xlarge,eu-west-2]",1.0
"s[90,t4g.2xlarge,eu-west-2]",1.0
"s[91,t4g.2xlarge,eu-west-2]",1.0
"s[92,t4g.2xlarge,eu-west-2]",1.0
"s[93,t4g.2xlarge,eu-west-2]",1.0
"s[94,t4g.2xlarge,eu-west-2]",1.0
"s[58,g4dn.2xlarge,us-west-1]",2.0
"s[59,g4dn.2xlarge,us-west-1]",2.0
"s[60,g4dn.2xlarge,us-west-1]",2.0
"s[61,g4dn.2xlarge,us-west-1]",2.0
"s[62,g4dn.2xlarge,us-west-1]",2.0
"s[63,g4dn.2xlarge,us-west-1]",2.0
"s[64,g4dn.2xlarge,us-west-1]",2.0
"s[65,g4dn.2xlarge,us-west-1]",2.0
"s[66,g4dn.2xlarge,us-west-1]",2.0
"s[67,g4dn.2xlarge,us-west-1]",2.0
"s[68,g4dn.2xlarge,us-west-1]",2.0
"s[69,g4dn.2xlarge,us-west-1]",2.0
"s[70,g4dn.2xlarge,us-west-1]",2.0
"s[71,g4dn.2xlarge,us-west-1]",2.0
"s[72,g4dn.2xlarge,us-west-1]",2.0
"s[73,g4dn.2xlarge,us-west-1]",2.0
"s[74,g4dn.2xlarge,us-west-1]",2.0
"s[75,g4dn.2xlarge,us-west-1]",2.0
"s[76,g4dn.2xlarge,us-west-1]",2.0
"s[77,g4dn.2xlarge,us-west-1]",2.0
"a[56,1]",1.0
"a[58,2]",1.0
"a[85,3]",1.0
"y[56,1,t4g.2xlarge,us-east-1,1]",1.0
"y[56,1,t4g.2xlarge,us-east-1,2]",1.0
"y[56,1,t4g.2xlarge,us-east-1,3]",1.0
"z[58,2,g4dn.2xlarge,us-west-1,1]",1.0
"z[58,2,g4dn.2xlarge,us-west-1,2]",1.0
"z[85,3,t4g.2xlarge,eu-west-2,1]",1.0
"z[85,3,t4g.2xlarge,eu-west-2,2]",1.0
"d[3,eu-south-1]",1.0
"d[3,eu-west-2]",10.0
"d[1,us-east-1]",7.0
"d[2,us-west-1]",6.0
L[1],40.0
L[2],20.0
L[3],40.0
