Variable,Value
"o[81,t4g.2xlarge,us-east-1]",2.0
"o[82,t4g.2xlarge,us-east-1]",2.0
"o[83,t4g.2xlarge,us-east-1]",2.0
"o[84,t4g.2xlarge,us-east-1]",2.0
"o[85,t4g.2xlarge,us-east-1]",2.0
"o[86,t4g.2xlarge,us-east-1]",2.0
"o[87,t4g.2xlarge,us-east-1]",2.0
"o[88,t4g.2xlarge,us-east-1]",2.0
"o[89,t4g.2xlarge,us-east-1]",2.0
"o[90,t4g.2xlarge,us-east-1]",2.0
"o[91,t4g.2xlarge,us-east-1]",2.0
"o[92,t4g.2xlarge,us-east-1]",2.0
"o[93,t4g.2xlarge,us-east-1]",2.0
"o[94,t4g.2xlarge,us-east-1]",2.0
"o[95,t4g.2xlarge,us-east-1]",2.0
"o[96,t4g.2xlarge,us-east-1]",2.0
"o[97,t4g.2xlarge,us-east-1]",2.0
"o[98,t4g.2xlarge,us-east-1]",2.0
"o[99,t4g.2xlarge,us-east-1]",2.0
"s[78,t4g.small,eu-south-1]",2.0
"s[79,t4g.small,eu-south-1]",2.0
"s[80,t4g.small,eu-south-1]",2.0
"s[81,t4g.small,eu-south-1]",2.0
"s[82,t4g.small,eu-south-1]",2.0
"s[83,t4g.small,eu-south-1]",2.0
"s[84,t4g.small,eu-south-1]",2.0
"s[85,t4g.small,eu-south-1]",2.0
"s[86,t4g.small,eu-south-1]",2.0
"s[87,t4g.small,eu-south-1]",2.0
"s[88,t4g.small,eu-south-1]",2.0
"s[89,t4g.small,eu-south-1]",2.0
"s[90,t4g.small,eu-south-1]",2.0
"s[91,t4g.small,eu-south-1]",2.0
"s[92,t4g.small,eu-south-1]",2.0
"s[93,t4g.small,eu-south-1]",2.0
"s[94,t4g.small,eu-south-1]",2.0
"s[95,t4g.small,eu-south-1]",2.0
"s[96,t4g.small,eu-south-1]",2.0
"s[97,t4g.small,eu-south-1]",2.0
"s[98,t4g.small,eu-south-1]",2.0
"s[99,t4g.small,eu-south-1]",2.0
"s[33,g4dn.2xlarge,eu-south-1]",2.0
"s[34,g4dn.2xlarge,eu-south-1]",2.0
"s[35,g4dn.2xlarge,eu-south-1]",2.0
"s[36,g4dn.2xlarge,eu-south-1]",2.0
"s[37,g4dn.2xlarge,eu-south-1]",2.0
"s[38,g4dn.2xlarge,eu-south-1]",4.0
"s[39,g4dn.2xlarge,eu-south-1]",12.0
"s[40,g4dn.2xlarge,eu-south-1]",12.0
"s[41,g4dn.2xlarge,eu-south-1]",12.0
"s[42,g4dn.2xlarge,eu-south-1]",12.0
"s[43,g4dn.2xlarge,eu-south-1]",12.0
"s[44,g4dn.2xlarge,eu-south-1]",12.0
"s[45,g4dn.2xlarge,eu-south-1]",12.0
"s[46,g4dn.2xlarge,eu-south-1]",13.0
"s[47,g4dn.2xlarge,eu-south-1]",13.0
"s[48,g4dn.2xlarge,eu-south-1]",13.0
"s[49,g4dn.2xlarge,eu-south-1]",13.0
"s[50,g4dn.2xlarge,eu-south-1]",13.0
"s[51,g4dn.2xlarge,eu-south-1]",15.0
"s[52,g4dn.2xlarge,eu-south-1]",19.0
"s[53,g4dn.2xlarge,eu-south-1]",22.0
"s[54,g4dn.2xlarge,eu-south-1]",22.0
"s[55,g4dn.2xlarge,eu-south-1]",22.0
"s[56,g4dn.2xlarge,eu-south-1]",22.0
"s[57,g4dn.2xlarge,eu-south-1]",22.0
"s[58,g4dn.2xlarge,eu-south-1]",22.0
"s[59,g4dn.2xlarge,eu-south-1]",22.0
"s[60,g4dn.2xlarge,eu-south-1]",22.0
"s[61,g4dn.2xlarge,eu-south-1]",22.0
"s[62,g4dn.2xlarge,eu-south-1]",22.0
"s[63,g4dn.2xlarge,eu-south-1]",22.0
"s[64,g4dn.2xlarge,eu-south-1]",18.0
"s[65,g4dn.2xlarge,eu-south-1]",18.0
"s[66,g4dn.2xlarge,eu-south-1]",18.0
"s[67,g4dn.2xlarge,eu-south-1]",16.0
"s[68,g4dn.2xlarge,eu-south-1]",16.0
"s[69,g4dn.2xlarge,eu-south-1]",16.0
"s[70,g4dn.2xlarge,eu-south-1]",17.0
"s[71,g4dn.2xlarge,eu-south-1]",13.0
"s[72,g4dn.2xlarge,eu-south-1]",13.0
"s[73,g4dn.2xlarge,eu-south-1]",13.0
"s[74,g4dn.2xlarge,eu-south-1]",13.0
"s[75,g4dn.2xlarge,eu-south-1]",12.0
"s[76,g4dn.2xlarge,eu-south-1]",12.0
"s[77,g4dn.2xlarge,eu-south-1]",12.0
"s[78,g4dn.2xlarge,eu-south-1]",12.0
"s[79,g4dn.2xlarge,eu-south-1]",12.0
"s[80,g4dn.2xlarge,eu-south-1]",12.0
"s[81,g4dn.2xlarge,eu-south-1]",12.0
"s[82,g4dn.2xlarge,eu-south-1]",12.0
"s[83,g4dn.2xlarge,eu-south-1]",12.0
"s[84,g4dn.2xlarge,eu-south-1]",12.0
"s[85,g4dn.2xlarge,eu-south-1]",12.0
"s[86,g4dn.2xlarge,eu-south-1]",10.0
"s[87,g4dn.2xlarge,eu-south-1]",10.0
"s[88,g4dn.2xlarge,eu-south-1]",7.0
"s[89,g4dn.2xlarge,eu-south-1]",7.0
"s[90,g4dn.2xlarge,eu-south-1]",7.0
"s[91,g4dn.2xlarge,eu-south-1]",7.0
"s[92,g4dn.2xlarge,eu-south-1]",7.0
"s[93,g4dn.2xlarge,eu-south-1]",7.0
"s[94,g4dn.2xlarge,eu-south-1]",7.0
"s[95,g4dn.2xlarge,eu-south-1]",7.0
"s[96,g4dn.2xlarge,eu-south-1]",7.0
"s[97,g4dn.2xlarge,eu-south-1]",7.0
"s[51,g4dn.xlarge,eu-south-1]",7.0
"s[52,g4dn.xlarge,eu-south-1]",7.0
"s[53,g4dn.xlarge,eu-south-1]",7.0
"s[54,g4dn.xlarge,eu-south-1]",8.0
"s[55,g4dn.xlarge,eu-south-1]",8.0
"s[56,g4dn.xlarge,eu-south-1]",8.0
"s[57,g4dn.xlarge,eu-south-1]",8.0
"s[58,g4dn.xlarge,eu-south-1]",8.0
"s[59,g4dn.xlarge,eu-south-1]",8.0
"s[60,g4dn.xlarge,eu-south-1]",16.0
"s[61,g4dn.xlarge,eu-south-1]",16.0
"s[62,g4dn.xlarge,eu-south-1]",16.0
"s[63,g4dn.xlarge,eu-south-1]",16.0
"s[64,g4dn.xlarge,eu-south-1]",16.0
"s[65,g4dn.xlarge,eu-south-1]",16.0
"s[66,g4dn.xlarge,eu-south-1]",16.0
"s[67,g4dn.xlarge,eu-south-1]",16.0
"s[68,g4dn.xlarge,eu-south-1]",16.0
"s[69,g4dn.xlarge,eu-south-1]",16.0
"s[70,g4dn.xlarge,eu-south-1]",16.0
"s[71,g4dn.xlarge,eu-south-1]",20.0
"s[72,g4dn.xlarge,eu-south-1]",20.0
"s[73,g4dn.xlarge,eu-south-1]",20.0
"s[74,g4dn.xlarge,eu-south-1]",20.0
"s[75,g4dn.xlarge,eu-south-1]",20.0
"s[76,g4dn.xlarge,eu-south-1]",20.0
"s[77,g4dn.xlarge,eu-south-1]",20.0
"s[78,g4dn.xlarge,eu-south-1]",20.0
"s[79,g4dn.xlarge,eu-south-1]",20.0
"s[80,g4dn.xlarge,eu-south-1]",19.0
"s[81,g4dn.xlarge,eu-south-1]",10.0
"s[82,g4dn.xlarge,eu-south-1]",10.0
"s[83,g4dn.xlarge,eu-south-1]",10.0
"s[84,g4dn.xlarge,eu-south-1]",10.0
"s[85,g4dn.xlarge,eu-south-1]",10.0
"s[86,g4dn.xlarge,eu-south-1]",10.0
"s[87,g4dn.xlarge,eu-south-1]",10.0
"s[88,g4dn.xlarge,eu-south-1]",10.0
"s[89,g4dn.xlarge,eu-south-1]",1.0
"s[90,g4dn.xlarge,eu-south-1]",1.0
"s[91,g4dn.xlarge,eu-south-1]",1.0
"s[92,g4dn.xlarge,eu-south-1]",1.0
"s[93,g4dn.xlarge,eu-south-1]",1.0
"s[94,g4dn.xlarge,eu-south-1]",1.0
