Variable,Value
"o[62,t4g.2xlarge,us-east-1]",2.0
"o[63,t4g.2xlarge,us-east-1]",2.0
"o[64,t4g.2xlarge,us-east-1]",2.0
"o[65,t4g.2xlarge,us-east-1]",2.0
"o[66,t4g.2xlarge,us-east-1]",2.0
"o[67,t4g.2xlarge,us-east-1]",2.0
"o[68,t4g.2xlarge,us-east-1]",2.0
"o[69,t4g.2xlarge,us-east-1]",2.0
"o[70,t4g.2xlarge,us-east-1]",2.0
"o[71,t4g.2xlarge,us-east-1]",2.0
"o[72,t4g.2xlarge,us-east-1]",2.0
"o[73,t4g.2xlarge,us-east-1]",2.0
"o[74,t4g.2xlarge,us-east-1]",2.0
"o[75,t4g.2xlarge,us-east-1]",2.0
"o[76,t4g.2xlarge,us-east-1]",2.0
"o[77,t4g.2xlarge,us-east-1]",2.0
"o[78,t4g.2xlarge,us-east-1]",2.0
"o[79,t4g.2xlarge,us-east-1]",2.0
"o[80,t4g.2xlarge,us-east-1]",2.0
"o[81,t4g.2xlarge,us-east-1]",2.0
"o[82,t4g.2xlarge,us-east-1]",2.0
"o[83,t4g.2xlarge,us-east-1]",2.0
"o[84,t4g.2xlarge,us-east-1]",2.0
"o[85,t4g.2xlarge,us-east-1]",2.0
"o[86,t4g.2xlarge,us-east-1]",2.0
"o[87,t4g.2xlarge,us-east-1]",2.0
"o[88,t4g.2xlarge,us-east-1]",2.0
"o[89,t4g.2xlarge,us-east-1]",2.0
"o[90,t4g.2xlarge,us-east-1]",2.0
"o[91,t4g.2xlarge,us-east-1]",2.0
"o[92,t4g.2xlarge,us-east-1]",2.0
"o[93,t4g.2xlarge,us-east-1]",2.0
"o[94,t4g.2xlarge,us-east-1]",2.0
"o[95,t4g.2xlarge,us-east-1]",2.0
"o[96,t4g.2xlarge,us-east-1]",2.0
"o[97,t4g.2xlarge,us-east-1]",2.0
"s[19,g4dn.4xlarge,eu-south-1]",1.0
"s[20,g4dn.4xlarge,eu-south-1]",1.0
"s[21,g4dn.4xlarge,eu-south-1]",1.0
"s[22,g4dn.4xlarge,eu-south-1]",1.0
"s[23,g4dn.4xlarge,eu-south-1]",1.0
"s[24,g4dn.4xlarge,eu-south-1]",1.0
"s[25,g4dn.4xlarge,eu-south-1]",1.0
"s[26,g4dn.4xlarge,eu-south-1]",1.0
"s[27,g4dn.4xlarge,eu-south-1]",1.0
"s[28,g4dn.4xlarge,eu-south-1]",1.0
"s[29,g4dn.4xlarge,eu-south-1]",1.0
"s[30,g4dn.4xlarge,eu-south-1]",1.0
"s[31,g4dn.4xlarge,eu-south-1]",1.0
"s[32,g4dn.4xlarge,eu-south-1]",1.0
"s[33,g4dn.4xlarge,eu-south-1]",1.0
