Variable,Value
"o[33,t4g.2xlarge,us-east-1]",1.0
"o[34,t4g.2xlarge,us-east-1]",1.0
"o[35,t4g.2xlarge,us-east-1]",1.0
"o[36,t4g.2xlarge,us-east-1]",1.0
"o[37,t4g.2xlarge,us-east-1]",1.0
"o[38,t4g.2xlarge,us-east-1]",1.0
"o[39,t4g.2xlarge,us-east-1]",1.0
"o[40,t4g.2xlarge,us-east-1]",1.0
"o[41,t4g.2xlarge,us-east-1]",1.0
"o[42,t4g.2xlarge,us-east-1]",1.0
"o[43,t4g.2xlarge,us-east-1]",1.0
"o[44,t4g.2xlarge,us-east-1]",1.0
"o[45,t4g.2xlarge,us-east-1]",1.0
"o[46,t4g.2xlarge,us-east-1]",1.0
"o[47,t4g.2xlarge,us-east-1]",1.0
"o[48,t4g.2xlarge,us-east-1]",1.0
"o[49,t4g.2xlarge,us-east-1]",1.0
"o[50,t4g.2xlarge,us-east-1]",1.0
"o[51,t4g.2xlarge,us-east-1]",1.0
"o[52,t4g.2xlarge,us-east-1]",1.0
"o[53,t4g.2xlarge,us-east-1]",1.0
"o[54,t4g.2xlarge,us-east-1]",1.0
"o[55,t4g.2xlarge,us-east-1]",1.0
"o[56,t4g.2xlarge,us-east-1]",1.0
"o[57,t4g.2xlarge,us-east-1]",1.0
"o[58,t4g.2xlarge,us-east-1]",1.0
"o[59,t4g.2xlarge,us-east-1]",1.0
"o[60,t4g.2xlarge,us-east-1]",1.0
"o[61,t4g.2xlarge,us-east-1]",1.0
"o[62,t4g.2xlarge,us-east-1]",2.0
"o[63,t4g.2xlarge,us-east-1]",2.0
"o[64,t4g.2xlarge,us-east-1]",2.0
"o[65,t4g.2xlarge,us-east-1]",2.0
"o[66,t4g.2xlarge,us-east-1]",2.0
"o[67,t4g.2xlarge,us-east-1]",2.0
"o[68,t4g.2xlarge,us-east-1]",2.0
"o[69,t4g.2xlarge,us-east-1]",1.0
"o[70,t4g.2xlarge,us-east-1]",1.0
"o[71,t4g.2xlarge,us-east-1]",1.0
"o[72,t4g.2xlarge,us-east-1]",1.0
"o[73,t4g.2xlarge,us-east-1]",1.0
"o[74,t4g.2xlarge,us-east-1]",1.0
"o[75,t4g.2xlarge,us-east-1]",1.0
"o[76,t4g.2xlarge,us-east-1]",1.0
"o[77,t4g.2xlarge,us-east-1]",1.0
"o[78,t4g.2xlarge,us-east-1]",1.0
"o[79,t4g.2xlarge,us-east-1]",1.0
"o[80,t4g.2xlarge,us-east-1]",1.0
"o[81,t4g.2xlarge,us-east-1]",1.0
"o[82,t4g.2xlarge,us-east-1]",1.0
"o[83,t4g.2xlarge,us-east-1]",1.0
"o[84,t4g.2xlarge,us-east-1]",1.0
"o[85,t4g.2xlarge,us-east-1]",1.0
"s[31,t4g.small,eu-south-1]",3.0
"s[32,t4g.small,eu-south-1]",3.0
"s[33,t4g.small,eu-south-1]",5.0
"s[34,t4g.small,eu-south-1]",8.0
"s[35,t4g.small,eu-south-1]",8.0
"s[36,t4g.small,eu-south-1]",8.0
"s[37,t4g.small,eu-south-1]",10.0
"s[38,t4g.small,eu-south-1]",10.0
"s[39,t4g.small,eu-south-1]",10.0
"s[40,t4g.small,eu-south-1]",10.0
"s[41,t4g.small,eu-south-1]",10.0
"s[42,t4g.small,eu-south-1]",10.0
"s[43,t4g.small,eu-south-1]",10.0
"s[44,t4g.small,eu-south-1]",10.0
"s[45,t4g.small,eu-south-1]",10.0
"s[46,t4g.small,eu-south-1]",10.0
"s[47,t4g.small,eu-south-1]",10.0
"s[48,t4g.small,eu-south-1]",10.0
"s[49,t4g.small,eu-south-1]",10.0
"s[50,t4g.small,eu-south-1]",10.0
"s[51,t4g.small,eu-south-1]",10.0
"s[52,t4g.small,eu-south-1]",10.0
"s[53,t4g.small,eu-south-1]",10.0
"s[54,t4g.small,eu-south-1]",10.0
"s[55,t4g.small,eu-south-1]",10.0
"s[56,t4g.small,eu-south-1]",10.0
"s[57,t4g.small,eu-south-1]",10.0
"s[58,t4g.small,eu-south-1]",10.0
"s[59,t4g.small,eu-south-1]",10.0
"s[60,t4g.small,eu-south-1]",10.0
"s[61,t4g.small,eu-south-1]",10.0
"s[62,t4g.small,eu-south-1]",10.0
"s[63,t4g.small,eu-south-1]",10.0
"s[64,t4g.small,eu-south-1]",10.0
"s[65,t4g.small,eu-south-1]",10.0
"s[66,t4g.small,eu-south-1]",10.0
"s[67,t4g.small,eu-south-1]",10.0
"s[68,t4g.small,eu-south-1]",7.0
"s[69,t4g.small,eu-south-1]",5.0
"s[70,t4g.small,eu-south-1]",5.0
"s[71,t4g.small,eu-south-1]",3.0
"s[72,t4g.small,eu-south-1]",3.0
"s[73,t4g.small,eu-south-1]",3.0
"s[74,t4g.small,eu-south-1]",3.0
"s[75,t4g.small,eu-south-1]",3.0
"s[76,t4g.small,eu-south-1]",3.0
"s[77,t4g.small,eu-south-1]",3.0
"s[78,t4g.small,eu-south-1]",3.0
"s[79,t4g.small,eu-south-1]",3.0
"s[19,g4dn.4xlarge,eu-south-1]",1.0
"s[20,g4dn.4xlarge,eu-south-1]",2.0
"s[21,g4dn.4xlarge,eu-south-1]",2.0
"s[22,g4dn.4xlarge,eu-south-1]",2.0
"s[23,g4dn.4xlarge,eu-south-1]",2.0
"s[24,g4dn.4xlarge,eu-south-1]",2.0
"s[25,g4dn.4xlarge,eu-south-1]",2.0
"s[26,g4dn.4xlarge,eu-south-1]",2.0
"s[27,g4dn.4xlarge,eu-south-1]",2.0
"s[28,g4dn.4xlarge,eu-south-1]",2.0
"s[29,g4dn.4xlarge,eu-south-1]",2.0
"s[30,g4dn.4xlarge,eu-south-1]",2.0
"s[31,g4dn.4xlarge,eu-south-1]",2.0
"s[32,g4dn.4xlarge,eu-south-1]",2.0
"s[33,g4dn.4xlarge,eu-south-1]",2.0
"s[34,g4dn.4xlarge,eu-south-1]",2.0
"s[35,g4dn.4xlarge,eu-south-1]",2.0
"s[36,g4dn.4xlarge,eu-south-1]",2.0
"s[37,g4dn.4xlarge,eu-south-1]",3.0
"s[38,g4dn.4xlarge,eu-south-1]",3.0
"s[39,g4dn.4xlarge,eu-south-1]",3.0
"s[40,g4dn.4xlarge,eu-south-1]",3.0
"s[41,g4dn.4xlarge,eu-south-1]",3.0
"s[42,g4dn.4xlarge,eu-south-1]",3.0
"s[43,g4dn.4xlarge,eu-south-1]",3.0
"s[44,g4dn.4xlarge,eu-south-1]",3.0
"s[45,g4dn.4xlarge,eu-south-1]",3.0
"s[46,g4dn.4xlarge,eu-south-1]",3.0
"s[47,g4dn.4xlarge,eu-south-1]",3.0
"s[48,g4dn.4xlarge,eu-south-1]",3.0
"s[49,g4dn.4xlarge,eu-south-1]",4.0
"s[50,g4dn.4xlarge,eu-south-1]",4.0
"s[51,g4dn.4xlarge,eu-south-1]",4.0
"s[52,g4dn.4xlarge,eu-south-1]",4.0
"s[53,g4dn.4xlarge,eu-south-1]",4.0
"s[54,g4dn.4xlarge,eu-south-1]",4.0
"s[55,g4dn.4xlarge,eu-south-1]",4.0
"s[56,g4dn.4xlarge,eu-south-1]",4.0
"s[57,g4dn.4xlarge,eu-south-1]",4.0
"s[58,g4dn.4xlarge,eu-south-1]",4.0
"s[59,g4dn.4xlarge,eu-south-1]",3.0
"s[60,g4dn.4xlarge,eu-south-1]",3.0
"s[61,g4dn.4xlarge,eu-south-1]",3.0
"s[62,g4dn.4xlarge,eu-south-1]",3.0
"s[63,g4dn.4xlarge,eu-south-1]",3.0
"s[64,g4dn.4xlarge,eu-south-1]",3.0
"s[65,g4dn.4xlarge,eu-south-1]",3.0
"s[66,g4dn.4xlarge,eu-south-1]",3.0
"s[67,g4dn.4xlarge,eu-south-1]",3.0
"s[68,g4dn.4xlarge,eu-south-1]",2.0
"s[69,g4dn.4xlarge,eu-south-1]",2.0
"s[70,g4dn.4xlarge,eu-south-1]",2.0
"s[71,g4dn.4xlarge,eu-south-1]",2.0
"s[72,g4dn.4xlarge,eu-south-1]",2.0
"s[73,g4dn.4xlarge,eu-south-1]",2.0
"s[74,g4dn.4xlarge,eu-south-1]",2.0
"s[75,g4dn.4xlarge,eu-south-1]",2.0
"s[76,g4dn.4xlarge,eu-south-1]",2.0
"s[77,g4dn.4xlarge,eu-south-1]",2.0
"s[78,g4dn.4xlarge,eu-south-1]",2.0
"s[79,g4dn.4xlarge,eu-south-1]",2.0
"s[25,g4dn.2xlarge,eu-south-1]",1.0
"s[26,g4dn.2xlarge,eu-south-1]",1.0
"s[27,g4dn.2xlarge,eu-south-1]",2.0
"s[28,g4dn.2xlarge,eu-south-1]",2.0
"s[29,g4dn.2xlarge,eu-south-1]",2.0
"s[30,g4dn.2xlarge,eu-south-1]",2.0
"s[31,g4dn.2xlarge,eu-south-1]",3.0
"s[32,g4dn.2xlarge,eu-south-1]",3.0
"s[33,g4dn.2xlarge,eu-south-1]",3.0
"s[34,g4dn.2xlarge,eu-south-1]",3.0
"s[35,g4dn.2xlarge,eu-south-1]",3.0
"s[36,g4dn.2xlarge,eu-south-1]",3.0
"s[37,g4dn.2xlarge,eu-south-1]",6.0
"s[38,g4dn.2xlarge,eu-south-1]",6.0
"s[39,g4dn.2xlarge,eu-south-1]",6.0
"s[40,g4dn.2xlarge,eu-south-1]",6.0
"s[41,g4dn.2xlarge,eu-south-1]",6.0
"s[42,g4dn.2xlarge,eu-south-1]",6.0
"s[43,g4dn.2xlarge,eu-south-1]",6.0
"s[44,g4dn.2xlarge,eu-south-1]",6.0
"s[45,g4dn.2xlarge,eu-south-1]",6.0
"s[46,g4dn.2xlarge,eu-south-1]",6.0
"s[47,g4dn.2xlarge,eu-south-1]",6.0
"s[48,g4dn.2xlarge,eu-south-1]",6.0
"s[49,g4dn.2xlarge,eu-south-1]",6.0
"s[50,g4dn.2xlarge,eu-south-1]",6.0
"s[51,g4dn.2xlarge,eu-south-1]",6.0
