Variable,Value
"s[66,g4dn.xlarge,eu-south-1]",1.0
"s[67,g4dn.xlarge,eu-south-1]",1.0
"s[68,g4dn.xlarge,eu-south-1]",1.0
"s[69,g4dn.xlarge,eu-south-1]",1.0
"s[70,g4dn.xlarge,eu-south-1]",1.0
"s[71,g4dn.xlarge,eu-south-1]",1.0
"s[72,g4dn.xlarge,eu-south-1]",1.0
"s[73,g4dn.xlarge,eu-south-1]",1.0
"s[74,g4dn.xlarge,eu-south-1]",1.0
"s[75,g4dn.xlarge,eu-south-1]",1.0
"s[4,t4g.2xlarge,eu-west-2]",3.0
"s[5,t4g.2xlarge,eu-west-2]",3.0
"s[6,t4g.2xlarge,eu-west-2]",3.0
"s[7,t4g.2xlarge,eu-west-2]",3.0
"s[8,t4g.2xlarge,eu-west-2]",3.0
"s[9,t4g.2xlarge,eu-west-2]",3.0
"s[10,t4g.2xlarge,eu-west-2]",3.0
"s[11,t4g.2xlarge,eu-west-2]",3.0
"s[12,t4g.2xlarge,eu-west-2]",3.0
"s[13,t4g.2xlarge,eu-west-2]",3.0
"s[14,t4g.2xlarge,eu-west-2]",3.0
"s[15,t4g.2xlarge,eu-west-2]",3.0
"s[16,t4g.2xlarge,eu-west-2]",3.0
"s[17,t4g.2xlarge,eu-west-2]",3.0
"s[18,t4g.2xlarge,eu-west-2]",3.0
"s[72,t4g.2xlarge,eu-west-2]",2.0
"s[73,t4g.2xlarge,eu-west-2]",2.0
"s[74,t4g.2xlarge,eu-west-2]",2.0
"s[75,t4g.2xlarge,eu-west-2]",2.0
"s[76,t4g.2xlarge,eu-west-2]",2.0
"s[77,t4g.2xlarge,eu-west-2]",2.0
"s[78,t4g.2xlarge,eu-west-2]",2.0
"s[79,t4g.2xlarge,eu-west-2]",2.0
"s[80,t4g.2xlarge,eu-west-2]",2.0
"s[81,t4g.2xlarge,eu-west-2]",2.0
"s[82,t4g.2xlarge,eu-west-2]",2.0
"s[83,t4g.2xlarge,eu-west-2]",2.0
"s[84,t4g.2xlarge,eu-west-2]",2.0
"s[85,t4g.2xlarge,eu-west-2]",2.0
"s[86,t4g.2xlarge,eu-west-2]",2.0
"s[87,t4g.2xlarge,eu-west-2]",2.0
"s[88,t4g.2xlarge,eu-west-2]",2.0
"s[89,t4g.2xlarge,eu-west-2]",2.0
"s[90,t4g.2xlarge,eu-west-2]",2.0
"s[91,t4g.2xlarge,eu-west-2]",2.0
"s[95,g4dn.xlarge,us-east-1]",4.0
"s[96,g4dn.xlarge,us-east-1]",4.0
"s[97,g4dn.xlarge,us-east-1]",4.0
"s[98,g4dn.xlarge,us-east-1]",4.0
"s[99,g4dn.xlarge,us-east-1]",4.0
"a[66,1]",1.0
"a[72,2]",1.0
"a[4,3]",1.0
"a[95,4]",1.0
"z[4,3,t4g.2xlarge,eu-west-2,1]",1.0
"z[4,3,t4g.2xlarge,eu-west-2,2]",1.0
"z[4,3,t4g.2xlarge,eu-west-2,3]",1.0
"z[4,3,t4g.2xlarge,eu-west-2,4]",1.0
"z[4,3,t4g.2xlarge,eu-west-2,5]",1.0
"z[4,3,t4g.2xlarge,eu-west-2,6]",1.0
"z[66,1,g4dn.xlarge,eu-south-1,1]",1.0
"z[66,1,g4dn.xlarge,eu-south-1,2]",1.0
"z[72,2,t4g.2xlarge,eu-west-2,1]",1.0
"z[72,2,t4g.2xlarge,eu-west-2,2]",1.0
"z[72,2,t4g.2xlarge,eu-west-2,3]",1.0
"z[95,4,g4dn.xlarge,us-east-1,1]",1.0
"z[95,4,g4dn.xlarge,us-east-1,2]",1.0
"z[95,4,g4dn.xlarge,us-east-1,3]",1.0
"z[95,4,g4dn.xlarge,us-east-1,4]",1.0
"d[1,eu-south-1]",1.0
"d[2,eu-west-2]",1.0
"d[3,eu-west-2]",1.0
"d[4,us-east-1]",1.0
L[1],2.57
L[2],3.88
L[3],3.88
L[4],5.15
