Variable,Value
"o[1,t4g.2xlarge,eu-west-2]",1.0
"o[99,t4g.2xlarge,eu-west-2]",1.0
"s[1,g4dn.xlarge,eu-south-1]",29.0
"s[2,g4dn.xlarge,eu-south-1]",29.0
"s[3,g4dn.xlarge,eu-south-1]",29.0
"s[4,g4dn.xlarge,eu-south-1]",29.0
"s[5,g4dn.xlarge,eu-south-1]",29.0
"s[6,g4dn.xlarge,eu-south-1]",29.0
"s[7,g4dn.xlarge,eu-south-1]",29.0
"s[8,g4dn.xlarge,eu-south-1]",29.0
"s[9,g4dn.xlarge,eu-south-1]",29.0
"s[10,g4dn.xlarge,eu-south-1]",29.0
"s[11,g4dn.xlarge,eu-south-1]",28.0
"s[12,g4dn.xlarge,eu-south-1]",23.0
"s[13,g4dn.xlarge,eu-south-1]",23.0
"s[14,g4dn.xlarge,eu-south-1]",13.0
"s[15,g4dn.xlarge,eu-south-1]",13.0
"s[16,g4dn.xlarge,eu-south-1]",13.0
"s[17,g4dn.xlarge,eu-south-1]",13.0
"s[18,g4dn.xlarge,eu-south-1]",13.0
"s[19,g4dn.xlarge,eu-south-1]",13.0
"s[20,g4dn.xlarge,eu-south-1]",13.0
"s[21,g4dn.xlarge,eu-south-1]",13.0
"s[22,g4dn.xlarge,eu-south-1]",13.0
"s[23,g4dn.xlarge,eu-south-1]",13.0
"s[24,g4dn.xlarge,eu-south-1]",13.0
"s[25,g4dn.xlarge,eu-south-1]",13.0
"s[26,g4dn.xlarge,eu-south-1]",13.0
"s[27,g4dn.xlarge,eu-south-1]",13.0
"s[28,g4dn.xlarge,eu-south-1]",13.0
"s[29,g4dn.xlarge,eu-south-1]",13.0
"s[30,g4dn.xlarge,eu-south-1]",13.0
"s[31,g4dn.xlarge,eu-south-1]",12.0
"s[32,g4dn.xlarge,eu-south-1]",12.0
"s[33,g4dn.xlarge,eu-south-1]",12.0
"s[34,g4dn.xlarge,eu-south-1]",12.0
"s[35,g4dn.xlarge,eu-south-1]",10.0
"s[36,g4dn.xlarge,eu-south-1]",7.0
"s[1,t4g.2xlarge,eu-west-2]",1.0
"s[99,t4g.2xlarge,eu-west-2]",1.0
"s[1,g4dn.xlarge,eu-west-2]",20.0
"s[2,g4dn.xlarge,eu-west-2]",20.0
"s[3,g4dn.xlarge,eu-west-2]",20.0
"s[4,g4dn.xlarge,eu-west-2]",20.0
"s[5,g4dn.xlarge,eu-west-2]",20.0
"s[6,g4dn.xlarge,eu-west-2]",20.0
"s[7,g4dn.xlarge,eu-west-2]",20.0
"s[8,g4dn.xlarge,eu-west-2]",20.0
"s[9,g4dn.xlarge,eu-west-2]",20.0
"s[10,g4dn.xlarge,eu-west-2]",20.0
"s[11,g4dn.xlarge,eu-west-2]",20.0
"s[12,g4dn.xlarge,eu-west-2]",20.0
"s[13,g4dn.xlarge,eu-west-2]",20.0
"s[14,g4dn.xlarge,eu-west-2]",20.0
"s[15,g4dn.xlarge,eu-west-2]",20.0
"s[16,g4dn.xlarge,eu-west-2]",20.0
"s[17,g4dn.xlarge,eu-west-2]",19.0
"s[18,g4dn.xlarge,eu-west-2]",19.0
"s[19,g4dn.xlarge,eu-west-2]",14.0
"s[20,g4dn.xlarge,eu-west-2]",14.0
"s[21,g4dn.xlarge,eu-west-2]",14.0
"s[22,g4dn.xlarge,eu-west-2]",14.0
"s[23,g4dn.xlarge,eu-west-2]",14.0
"s[24,g4dn.xlarge,eu-west-2]",14.0
"s[25,g4dn.xlarge,eu-west-2]",14.0
"s[26,g4dn.xlarge,eu-west-2]",14.0
