Variable,Value
"s[27,g4dn.2xlarge,eu-south-1]",1.0
"s[28,g4dn.2xlarge,eu-south-1]",1.0
"s[29,g4dn.2xlarge,eu-south-1]",1.0
"s[30,g4dn.2xlarge,eu-south-1]",2.0
"s[31,g4dn.2xlarge,eu-south-1]",2.0
"s[32,g4dn.2xlarge,eu-south-1]",7.0
"s[33,g4dn.2xlarge,eu-south-1]",7.0
"s[34,g4dn.2xlarge,eu-south-1]",7.0
"s[35,g4dn.2xlarge,eu-south-1]",7.0
"s[36,g4dn.2xlarge,eu-south-1]",8.0
"s[37,g4dn.2xlarge,eu-south-1]",8.0
"s[38,g4dn.2xlarge,eu-south-1]",12.0
"s[39,g4dn.2xlarge,eu-south-1]",12.0
"s[40,g4dn.2xlarge,eu-south-1]",13.0
"s[41,g4dn.2xlarge,eu-south-1]",13.0
"s[42,g4dn.2xlarge,eu-south-1]",13.0
"s[43,g4dn.2xlarge,eu-south-1]",15.0
"s[44,g4dn.2xlarge,eu-south-1]",15.0
"s[45,g4dn.2xlarge,eu-south-1]",16.0
"s[46,g4dn.2xlarge,eu-south-1]",16.0
"s[47,g4dn.2xlarge,eu-south-1]",15.0
"s[48,g4dn.2xlarge,eu-south-1]",15.0
"s[49,g4dn.2xlarge,eu-south-1]",14.0
"s[50,g4dn.2xlarge,eu-south-1]",14.0
"s[51,g4dn.2xlarge,eu-south-1]",14.0
"s[52,g4dn.2xlarge,eu-south-1]",14.0
"s[53,g4dn.2xlarge,eu-south-1]",14.0
"s[54,g4dn.2xlarge,eu-south-1]",14.0
"s[55,g4dn.2xlarge,eu-south-1]",14.0
"s[56,g4dn.2xlarge,eu-south-1]",14.0
"s[57,g4dn.2xlarge,eu-south-1]",15.999999777734681
"s[58,g4dn.2xlarge,eu-south-1]",15.999999777738942
"s[59,g4dn.2xlarge,eu-south-1]",15.999999777744614
"s[60,g4dn.2xlarge,eu-south-1]",15.999999777750489
"s[61,g4dn.2xlarge,eu-south-1]",15.999999777756576
"s[62,g4dn.2xlarge,eu-south-1]",15.999999777784986
"s[63,g4dn.2xlarge,eu-south-1]",16.0
"s[64,g4dn.2xlarge,eu-south-1]",16.0
"s[65,g4dn.2xlarge,eu-south-1]",16.0
"s[66,g4dn.2xlarge,eu-south-1]",15.999999777734816
"s[67,g4dn.2xlarge,eu-south-1]",16.0
"s[68,g4dn.2xlarge,eu-south-1]",15.0
"s[69,g4dn.2xlarge,eu-south-1]",15.0
"s[70,g4dn.2xlarge,eu-south-1]",15.0
"s[71,g4dn.2xlarge,eu-south-1]",15.0
"s[72,g4dn.2xlarge,eu-south-1]",15.0
"s[73,g4dn.2xlarge,eu-south-1]",15.0
"s[74,g4dn.2xlarge,eu-south-1]",15.0
"s[75,g4dn.2xlarge,eu-south-1]",15.0
"s[76,g4dn.2xlarge,eu-south-1]",15.0
"s[77,g4dn.2xlarge,eu-south-1]",15.0
"s[78,g4dn.2xlarge,eu-south-1]",15.0
"s[79,g4dn.2xlarge,eu-south-1]",7.0
"s[80,g4dn.2xlarge,eu-south-1]",7.0
"s[81,g4dn.2xlarge,eu-south-1]",7.0
"s[82,g4dn.2xlarge,eu-south-1]",5.0
"s[83,g4dn.2xlarge,eu-south-1]",5.0
"s[17,t4g.2xlarge,eu-west-2]",2.0
"s[18,t4g.2xlarge,eu-west-2]",2.0
"s[19,t4g.2xlarge,eu-west-2]",2.0
"s[20,t4g.2xlarge,eu-west-2]",2.0
"s[21,t4g.2xlarge,eu-west-2]",2.0
"s[22,t4g.2xlarge,eu-west-2]",2.0
"s[23,t4g.2xlarge,eu-west-2]",2.0
"s[24,t4g.2xlarge,eu-west-2]",2.0
"s[25,t4g.2xlarge,eu-west-2]",2.0
"s[26,t4g.2xlarge,eu-west-2]",2.0
"s[27,t4g.2xlarge,eu-west-2]",2.0
"s[28,t4g.2xlarge,eu-west-2]",2.0
"s[29,t4g.2xlarge,eu-west-2]",2.0
"s[30,t4g.2xlarge,eu-west-2]",2.0
"s[31,t4g.2xlarge,eu-west-2]",2.0
"s[32,t4g.2xlarge,eu-west-2]",2.0
"s[33,t4g.2xlarge,eu-west-2]",2.0
"s[34,t4g.2xlarge,eu-west-2]",2.0
"s[35,t4g.2xlarge,eu-west-2]",2.0
"s[36,t4g.2xlarge,eu-west-2]",2.0
"s[37,t4g.2xlarge,eu-west-2]",2.0
"s[38,t4g.2xlarge,eu-west-2]",2.0
"s[39,t4g.2xlarge,eu-west-2]",2.0
"s[40,t4g.2xlarge,eu-west-2]",2.0
