Variable,Value
"o[21,t4g.2xlarge,us-east-1]",3.0
"o[22,t4g.2xlarge,us-east-1]",3.0
"o[23,t4g.2xlarge,us-east-1]",3.0
"o[24,t4g.2xlarge,us-east-1]",3.0
"o[25,t4g.2xlarge,us-east-1]",3.0
"o[26,t4g.2xlarge,us-east-1]",3.0
"o[27,t4g.2xlarge,us-east-1]",3.0
"o[28,t4g.2xlarge,us-east-1]",3.0
"o[29,t4g.2xlarge,us-east-1]",3.0
"o[30,t4g.2xlarge,us-east-1]",3.0
"o[31,t4g.2xlarge,us-east-1]",3.0
"o[32,t4g.2xlarge,us-east-1]",4.0
"o[33,t4g.2xlarge,us-east-1]",4.0
"o[34,t4g.2xlarge,us-east-1]",4.0
"o[35,t4g.2xlarge,us-east-1]",4.0
"o[36,t4g.2xlarge,us-east-1]",4.0
"o[37,t4g.2xlarge,us-east-1]",4.0
"o[38,t4g.2xlarge,us-east-1]",4.0
"o[39,t4g.2xlarge,us-east-1]",4.0
"o[40,t4g.2xlarge,us-east-1]",4.0
"o[41,t4g.2xlarge,us-east-1]",4.0
"o[42,t4g.2xlarge,us-east-1]",4.0
"o[43,t4g.2xlarge,us-east-1]",4.0
"o[44,t4g.2xlarge,us-east-1]",4.0
"o[45,t4g.2xlarge,us-east-1]",4.0
"o[46,t4g.2xlarge,us-east-1]",4.0
"o[47,t4g.2xlarge,us-east-1]",4.0
"o[48,t4g.2xlarge,us-east-1]",4.0
"o[49,t4g.2xlarge,us-east-1]",4.0
"o[50,t4g.2xlarge,us-east-1]",4.0
"o[51,t4g.2xlarge,us-east-1]",4.0
"o[52,t4g.2xlarge,us-east-1]",4.0
"o[53,t4g.2xlarge,us-east-1]",4.0
"o[54,t4g.2xlarge,us-east-1]",4.0
"o[55,t4g.2xlarge,us-east-1]",4.0
"o[56,t4g.2xlarge,us-east-1]",4.0
"o[57,t4g.2xlarge,us-east-1]",3.0
"o[58,t4g.2xlarge,us-east-1]",3.0
"o[59,t4g.2xlarge,us-east-1]",3.0
"o[60,t4g.2xlarge,us-east-1]",3.0
"o[61,t4g.2xlarge,us-east-1]",3.0
"o[62,t4g.2xlarge,us-east-1]",3.0
"o[63,t4g.2xlarge,us-east-1]",3.0
"o[64,t4g.2xlarge,us-east-1]",3.0
"o[65,t4g.2xlarge,us-east-1]",3.0
"o[66,t4g.2xlarge,us-east-1]",3.0
"o[67,t4g.2xlarge,us-east-1]",3.0
"o[68,t4g.2xlarge,us-east-1]",3.0
"o[69,t4g.2xlarge,us-east-1]",3.0
"o[70,t4g.2xlarge,us-east-1]",3.0
"o[71,t4g.2xlarge,us-east-1]",3.0
"o[72,t4g.2xlarge,us-east-1]",3.0
"o[73,t4g.2xlarge,us-east-1]",3.0
"o[74,t4g.2xlarge,us-east-1]",3.0
"o[75,t4g.2xlarge,us-east-1]",3.0
"o[76,t4g.2xlarge,us-east-1]",3.0
"o[77,t4g.2xlarge,us-east-1]",3.0
"o[78,t4g.2xlarge,us-east-1]",3.0
"o[79,t4g.2xlarge,us-east-1]",3.0
"o[80,t4g.2xlarge,us-east-1]",3.0
"s[1,t4g.small,eu-south-1]",10.0
"s[2,t4g.small,eu-south-1]",10.0
"s[3,t4g.small,eu-south-1]",10.0
"s[4,t4g.small,eu-south-1]",10.0
"s[5,t4g.small,eu-south-1]",10.0
"s[6,t4g.small,eu-south-1]",10.0
"s[7,t4g.small,eu-south-1]",10.0
"s[8,t4g.small,eu-south-1]",10.0
"s[9,t4g.small,eu-south-1]",10.0
"s[10,t4g.small,eu-south-1]",10.0
"s[11,t4g.small,eu-south-1]",10.0
"s[12,t4g.small,eu-south-1]",10.0
"s[13,t4g.small,eu-south-1]",10.0
"s[14,t4g.small,eu-south-1]",10.0
"s[15,t4g.small,eu-south-1]",10.0
"s[16,t4g.small,eu-south-1]",6.0
"s[17,t4g.small,eu-south-1]",6.0
"s[18,t4g.small,eu-south-1]",6.0
"s[19,t4g.small,eu-south-1]",6.0
"s[20,t4g.small,eu-south-1]",6.0
"s[21,t4g.small,eu-south-1]",6.0
"s[22,t4g.small,eu-south-1]",6.0
"s[23,t4g.small,eu-south-1]",6.0
"s[24,t4g.small,eu-south-1]",6.0
"s[25,t4g.small,eu-south-1]",6.0
"s[26,t4g.small,eu-south-1]",6.0
"s[27,t4g.small,eu-south-1]",6.0
"s[28,t4g.small,eu-south-1]",6.0
"s[29,t4g.small,eu-south-1]",6.0
"s[30,t4g.small,eu-south-1]",6.0
"s[31,t4g.small,eu-south-1]",6.0
"s[32,t4g.small,eu-south-1]",6.0
"s[42,g4dn.2xlarge,eu-south-1]",3.0
"s[43,g4dn.2xlarge,eu-south-1]",3.0
"s[44,g4dn.2xlarge,eu-south-1]",3.0
"s[45,g4dn.2xlarge,eu-south-1]",3.0
"s[46,g4dn.2xlarge,eu-south-1]",6.0
"s[47,g4dn.2xlarge,eu-south-1]",6.0
"s[48,g4dn.2xlarge,eu-south-1]",6.0
"s[49,g4dn.2xlarge,eu-south-1]",6.0
"s[50,g4dn.2xlarge,eu-south-1]",6.0
"s[51,g4dn.2xlarge,eu-south-1]",8.0
"s[52,g4dn.2xlarge,eu-south-1]",8.0
"s[53,g4dn.2xlarge,eu-south-1]",8.0
"s[54,g4dn.2xlarge,eu-south-1]",8.0
"s[55,g4dn.2xlarge,eu-south-1]",8.0
"s[56,g4dn.2xlarge,eu-south-1]",8.0
"s[57,g4dn.2xlarge,eu-south-1]",8.0
"s[58,g4dn.2xlarge,eu-south-1]",8.0
