Variable,Value
"s[43,t4g.small,eu-south-1]",9.0
"s[44,t4g.small,eu-south-1]",9.0
"s[45,t4g.small,eu-south-1]",9.0
"s[46,t4g.small,eu-south-1]",9.0
"s[47,t4g.small,eu-south-1]",9.0
"s[48,t4g.small,eu-south-1]",9.0
"s[49,t4g.small,eu-south-1]",9.0
"s[50,t4g.small,eu-south-1]",9.0
"s[51,t4g.small,eu-south-1]",9.0
"s[52,t4g.small,eu-south-1]",9.0
"s[53,t4g.small,eu-south-1]",9.0
"s[54,t4g.small,eu-south-1]",9.0
"s[55,t4g.small,eu-south-1]",9.0
"s[56,t4g.small,eu-south-1]",9.0
"s[57,t4g.small,eu-south-1]",9.0
"s[58,t4g.small,eu-south-1]",9.0
"s[59,t4g.small,eu-south-1]",9.0
"s[63,t4g.small,eu-south-1]",2.0
"s[64,t4g.small,eu-south-1]",2.0
"s[65,t4g.small,eu-south-1]",2.0
"s[66,t4g.small,eu-south-1]",2.0
"s[67,t4g.small,eu-south-1]",2.0
"s[68,t4g.small,eu-south-1]",2.0
"s[69,t4g.small,eu-south-1]",2.0
"s[70,t4g.small,eu-south-1]",2.0
"s[71,t4g.small,eu-south-1]",2.0
"s[72,t4g.small,eu-south-1]",2.0
"s[73,t4g.small,eu-south-1]",2.0
"s[74,t4g.small,eu-south-1]",2.0
"s[75,t4g.small,eu-south-1]",2.0
"s[76,t4g.small,eu-south-1]",2.0
"s[77,t4g.small,eu-south-1]",2.0
"s[78,t4g.small,eu-south-1]",2.0
"s[79,t4g.small,eu-south-1]",2.0
"s[80,t4g.small,eu-south-1]",2.0
"s[81,t4g.small,eu-south-1]",2.0
"s[82,t4g.small,eu-south-1]",2.0
"s[83,t4g.small,eu-south-1]",2.0
"s[84,t4g.small,eu-south-1]",2.0
"s[85,t4g.small,eu-south-1]",2.0
"s[86,t4g.small,eu-south-1]",2.0
"s[87,t4g.small,eu-south-1]",2.0
"s[88,t4g.small,eu-south-1]",2.0
"s[89,t4g.small,eu-south-1]",2.0
"s[90,t4g.small,eu-south-1]",2.0
"s[91,t4g.small,eu-south-1]",2.0
"s[92,t4g.small,eu-south-1]",2.0
"s[93,t4g.small,eu-south-1]",2.0
"s[94,t4g.small,eu-south-1]",2.0
"s[95,t4g.small,eu-south-1]",2.0
"s[96,t4g.small,eu-south-1]",2.0
"s[25,g4dn.2xlarge,eu-south-1]",7.0
"s[26,g4dn.2xlarge,eu-south-1]",12.0
"s[27,g4dn.2xlarge,eu-south-1]",12.0
"s[28,g4dn.2xlarge,eu-south-1]",13.0
"s[29,g4dn.2xlarge,eu-south-1]",13.0
"s[30,g4dn.2xlarge,eu-south-1]",13.0
"s[31,g4dn.2xlarge,eu-south-1]",17.0
"s[32,g4dn.2xlarge,eu-south-1]",19.0
"s[33,g4dn.2xlarge,eu-south-1]",19.0
"s[34,g4dn.2xlarge,eu-south-1]",21.0
"s[35,g4dn.2xlarge,eu-south-1]",21.0
"s[36,g4dn.2xlarge,eu-south-1]",25.0
"s[37,g4dn.2xlarge,eu-south-1]",25.0
"s[38,g4dn.2xlarge,eu-south-1]",25.0
"s[39,g4dn.2xlarge,eu-south-1]",25.0
"s[40,g4dn.2xlarge,eu-south-1]",25.0
"s[41,g4dn.2xlarge,eu-south-1]",25.0
"s[42,g4dn.2xlarge,eu-south-1]",25.0
"s[43,g4dn.2xlarge,eu-south-1]",25.0
"s[44,g4dn.2xlarge,eu-south-1]",23.0
"s[45,g4dn.2xlarge,eu-south-1]",23.0
"s[46,g4dn.2xlarge,eu-south-1]",23.0
"s[47,g4dn.2xlarge,eu-south-1]",24.0
"s[48,g4dn.2xlarge,eu-south-1]",24.0
"s[49,g4dn.2xlarge,eu-south-1]",24.0
"s[50,g4dn.2xlarge,eu-south-1]",24.0
"s[51,g4dn.2xlarge,eu-south-1]",24.0
"s[52,g4dn.2xlarge,eu-south-1]",24.0
"s[53,g4dn.2xlarge,eu-south-1]",24.0
"s[54,g4dn.2xlarge,eu-south-1]",24.0
