Variable,Value
"o[9,t4g.2xlarge,us-east-1]",1.0
"o[10,t4g.2xlarge,us-east-1]",1.0
"o[11,t4g.2xlarge,us-east-1]",1.0
"o[12,t4g.2xlarge,us-east-1]",1.0
"o[13,t4g.2xlarge,us-east-1]",1.0
"o[14,t4g.2xlarge,us-east-1]",1.0
"o[15,t4g.2xlarge,us-east-1]",1.0
"o[16,t4g.2xlarge,us-east-1]",1.0
"o[17,t4g.2xlarge,us-east-1]",1.0
"o[18,t4g.2xlarge,us-east-1]",1.0
"o[19,t4g.2xlarge,us-east-1]",1.0
"o[20,t4g.2xlarge,us-east-1]",1.0
"o[21,t4g.2xlarge,us-east-1]",1.0
"o[22,t4g.2xlarge,us-east-1]",1.0
"o[23,t4g.2xlarge,us-east-1]",1.0
"s[90,t4g.small,eu-south-1]",8.0
"s[91,t4g.small,eu-south-1]",8.0
"s[92,t4g.small,eu-south-1]",8.0
"s[93,t4g.small,eu-south-1]",8.0
"s[94,t4g.small,eu-south-1]",8.0
"s[82,g4dn.xlarge,eu-south-1]",1.0
"s[83,g4dn.xlarge,eu-south-1]",1.0
"s[84,g4dn.xlarge,eu-south-1]",1.0
"s[85,g4dn.xlarge,eu-south-1]",1.0
"s[86,g4dn.xlarge,eu-south-1]",1.0
"s[87,g4dn.xlarge,eu-south-1]",1.0
"s[88,g4dn.xlarge,eu-south-1]",1.0
"s[89,g4dn.xlarge,eu-south-1]",1.0
"s[90,g4dn.xlarge,eu-south-1]",1.0
"s[91,g4dn.xlarge,eu-south-1]",1.0
"s[70,t4g.2xlarge,eu-west-2]",3.0
"s[71,t4g.2xlarge,eu-west-2]",3.0
"s[72,t4g.2xlarge,eu-west-2]",3.0
"s[73,t4g.2xlarge,eu-west-2]",4.0
"s[74,t4g.2xlarge,eu-west-2]",4.0
"s[75,t4g.2xlarge,eu-west-2]",4.0
"s[76,t4g.2xlarge,eu-west-2]",4.0
"s[77,t4g.2xlarge,eu-west-2]",4.0
"s[78,t4g.2xlarge,eu-west-2]",4.0
"s[79,t4g.2xlarge,eu-west-2]",4.0
"s[80,t4g.2xlarge,eu-west-2]",4.0
"s[81,t4g.2xlarge,eu-west-2]",4.0
"s[82,t4g.2xlarge,eu-west-2]",4.0
"s[83,t4g.2xlarge,eu-west-2]",4.0
"s[84,t4g.2xlarge,eu-west-2]",5.0
"s[85,t4g.2xlarge,eu-west-2]",2.0
"s[86,t4g.2xlarge,eu-west-2]",2.0
"s[87,t4g.2xlarge,eu-west-2]",2.0
"s[88,t4g.2xlarge,eu-west-2]",2.0
"s[89,t4g.2xlarge,eu-west-2]",2.0
"s[90,t4g.2xlarge,eu-west-2]",2.0
"s[91,t4g.2xlarge,eu-west-2]",2.0
"s[92,t4g.2xlarge,eu-west-2]",2.0
"s[93,t4g.2xlarge,eu-west-2]",1.0
"s[95,g4dn.xlarge,us-east-1]",4.0
"s[96,g4dn.xlarge,us-east-1]",4.0
"s[97,g4dn.xlarge,us-east-1]",4.0
"s[98,g4dn.xlarge,us-east-1]",4.0
"s[99,g4dn.xlarge,us-east-1]",4.0
"s[1,g4dn.2xlarge,us-west-1]",2.0
"s[2,g4dn.2xlarge,us-west-1]",2.0
"s[3,g4dn.2xlarge,us-west-1]",2.0
"s[4,g4dn.2xlarge,us-west-1]",2.0
"s[5,g4dn.2xlarge,us-west-1]",2.0
"s[6,g4dn.2xlarge,us-west-1]",2.0
"s[7,g4dn.2xlarge,us-west-1]",2.0
"s[8,g4dn.2xlarge,us-west-1]",2.0
"s[9,g4dn.2xlarge,us-west-1]",2.0
"s[10,g4dn.2xlarge,us-west-1]",2.0
"s[11,g4dn.2xlarge,us-west-1]",2.0
"s[12,g4dn.2xlarge,us-west-1]",2.0
"s[13,g4dn.2xlarge,us-west-1]",2.0
"s[14,g4dn.2xlarge,us-west-1]",2.0
"s[15,g4dn.2xlarge,us-west-1]",2.0
"s[16,g4dn.2xlarge,us-west-1]",2.0
"s[17,g4dn.2xlarge,us-west-1]",2.0
"s[18,g4dn.2xlarge,us-west-1]",2.0
"s[19,g4dn.2xlarge,us-west-1]",2.0
"s[20,g4dn.2xlarge,us-west-1]",2.0
"s[53,t4g.small,ap-northeast-3]",6.0
"s[54,t4g.small,ap-northeast-3]",6.0
"s[55,t4g.small,ap-northeast-3]",6.0
"s[56,t4g.small,ap-northeast-3]",6.0
"s[57,t4g.small,ap-northeast-3]",6.0
"s[58,t4g.small,ap-northeast-3]",6.0
"s[59,t4g.small,ap-northeast-3]",6.0
"s[60,t4g.small,ap-northeast-3]",6.0
"s[61,t4g.small,ap-northeast-3]",6.0
"s[62,t4g.small,ap-northeast-3]",6.0
"s[5,g4dn.2xlarge,ap-northeast-3]",1.0
"s[6,g4dn.2xlarge,ap-northeast-3]",1.0
"s[13,g4dn.2xlarge,ap-south-1]",1.0
"s[14,g4dn.2xlarge,ap-south-1]",1.0
"s[15,g4dn.2xlarge,ap-south-1]",1.0
"s[16,g4dn.2xlarge,ap-south-1]",1.0
"s[17,g4dn.2xlarge,ap-south-1]",1.0
"s[18,g4dn.2xlarge,ap-south-1]",1.0
"s[19,g4dn.2xlarge,ap-south-1]",1.0
"s[20,g4dn.2xlarge,ap-south-1]",1.0
"s[21,g4dn.2xlarge,ap-south-1]",1.0
"s[22,g4dn.2xlarge,ap-south-1]",1.0
"s[23,g4dn.2xlarge,ap-south-1]",1.0
"s[24,g4dn.2xlarge,ap-south-1]",1.0
"s[25,g4dn.2xlarge,ap-south-1]",1.0
"s[26,g4dn.2xlarge,ap-south-1]",1.0
"s[27,g4dn.2xlarge,ap-south-1]",1.0
"s[28,g4dn.2xlarge,ap-south-1]",1.0
"s[29,g4dn.2xlarge,ap-south-1]",1.0
"s[30,g4dn.2xlarge,ap-south-1]",1.0
"s[31,g4dn.2xlarge,ap-south-1]",1.0
"s[32,g4dn.2xlarge,ap-south-1]",1.0
"a[9,1]",1.0
"a[1,2]",1.0
"a[84,3]",1.0
"a[90,4]",1.0
"a[53,5]",1.0
"a[13,6]",1.0
"a[90,7]",1.0
"a[5,8]",1.0
"a[82,9]",1.0
"a[73,10]",1.0
"a[70,11]",1.0
"a[95,12]",1.0
"y[9,1,t4g.2xlarge,us-east-1,1]",1.0
"y[9,1,t4g.2xlarge,us-east-1,2]",1.0
"y[9,1,t4g.2xlarge,us-east-1,3]",1.0
"z[1,2,g4dn.2xlarge,us-west-1,1]",1.0
"z[1,2,g4dn.2xlarge,us-west-1,2]",1.0
"z[5,8,g4dn.2xlarge,ap-northeast-3,1]",1.0
"z[5,8,g4dn.2xlarge,ap-northeast-3,2]",1.0
"z[13,6,g4dn.2xlarge,ap-south-1,1]",1.0
"z[13,6,g4dn.2xlarge,ap-south-1,2]",1.0
"z[53,5,t4g.small,ap-northeast-3,1]",1.0
"z[53,5,t4g.small,ap-northeast-3,2]",1.0
"z[53,5,t4g.small,ap-northeast-3,3]",1.0
"z[70,11,t4g.2xlarge,eu-west-2,1]",1.0
"z[70,11,t4g.2xlarge,eu-west-2,2]",1.0
"z[70,11,t4g.2xlarge,eu-west-2,3]",1.0
"z[70,11,t4g.2xlarge,eu-west-2,4]",1.0
"z[70,11,t4g.2xlarge,eu-west-2,5]",1.0
"z[70,11,t4g.2xlarge,eu-west-2,6]",1.0
"z[73,10,t4g.2xlarge,eu-west-2,1]",1.0
"z[73,10,t4g.2xlarge,eu-west-2,2]",1.0
"z[73,10,t4g.2xlarge,eu-west-2,3]",1.0
"z[82,9,g4dn.xlarge,eu-south-1,1]",1.0
"z[82,9,g4dn.xlarge,eu-south-1,2]",1.0
"z[84,3,t4g.2xlarge,eu-west-2,1]",1.0
"z[84,3,t4g.2xlarge,eu-west-2,2]",1.0
"z[90,4,t4g.small,eu-south-1,1]",1.0
"z[90,4,t4g.small,eu-south-1,2]",1.0
"z[90,4,t4g.small,eu-south-1,3]",1.0
"z[90,4,t4g.small,eu-south-1,4]",1.0
"z[90,4,t4g.small,eu-south-1,5]",1.0
"z[90,7,t4g.small,eu-south-1,1]",1.0
"z[90,7,t4g.small,eu-south-1,2]",1.0
"z[90,7,t4g.small,eu-south-1,3]",1.0
"z[95,12,g4dn.xlarge,us-east-1,1]",1.0
"z[95,12,g4dn.xlarge,us-east-1,2]",1.0
"z[95,12,g4dn.xlarge,us-east-1,3]",1.0
"z[95,12,g4dn.xlarge,us-east-1,4]",1.0
"d[4,eu-south-1]",1.0
"d[7,eu-south-1]",1.0
"d[9,eu-south-1]",1.0
"d[3,eu-west-2]",1.0
"d[10,eu-west-2]",1.0
"d[11,eu-west-2]",1.0
"d[1,us-east-1]",1.0
"d[12,us-east-1]",1.0
"d[2,us-west-1]",1.0
"d[5,ap-northeast-3]",1.0
"d[8,ap-northeast-3]",1.0
"d[6,ap-south-1]",1.0
L[1],5.15
L[2],3.24
L[3],3.88
L[4],2.57
L[5],2.32
L[6],3.23
L[7],2.57
L[8],2.32
L[9],2.57
L[10],3.88
L[11],3.88
L[12],5.15
