Variable,Value
"s[38,g4dn.2xlarge,eu-south-1]",5.0
"s[39,g4dn.2xlarge,eu-south-1]",5.0
"s[40,g4dn.2xlarge,eu-south-1]",5.0
"s[41,g4dn.2xlarge,eu-south-1]",5.0
"s[42,g4dn.2xlarge,eu-south-1]",6.0
"s[43,g4dn.2xlarge,eu-south-1]",6.0
"s[44,g4dn.2xlarge,eu-south-1]",8.0
"s[45,g4dn.2xlarge,eu-south-1]",8.0
"s[46,g4dn.2xlarge,eu-south-1]",8.0
"s[47,g4dn.2xlarge,eu-south-1]",16.0
"s[48,g4dn.2xlarge,eu-south-1]",16.0
"s[49,g4dn.2xlarge,eu-south-1]",16.0
"s[50,g4dn.2xlarge,eu-south-1]",16.0
"s[51,g4dn.2xlarge,eu-south-1]",16.0
"s[52,g4dn.2xlarge,eu-south-1]",16.0
"s[53,g4dn.2xlarge,eu-south-1]",16.0
"s[54,g4dn.2xlarge,eu-south-1]",16.0
"s[55,g4dn.2xlarge,eu-south-1]",16.0
"s[56,g4dn.2xlarge,eu-south-1]",16.0
"s[57,g4dn.2xlarge,eu-south-1]",16.0
"s[58,g4dn.2xlarge,eu-south-1]",16.0
"s[59,g4dn.2xlarge,eu-south-1]",16.0
"s[60,g4dn.2xlarge,eu-south-1]",16.0
"s[61,g4dn.2xlarge,eu-south-1]",16.0
"s[62,g4dn.2xlarge,eu-south-1]",16.0
"s[63,g4dn.2xlarge,eu-south-1]",16.0
"s[64,g4dn.2xlarge,eu-south-1]",16.0
"s[65,g4dn.2xlarge,eu-south-1]",16.0
"s[66,g4dn.2xlarge,eu-south-1]",16.0
"s[67,g4dn.2xlarge,eu-south-1]",16.0
"s[68,g4dn.2xlarge,eu-south-1]",16.0
"s[69,g4dn.2xlarge,eu-south-1]",13.0
"s[70,g4dn.2xlarge,eu-south-1]",13.0
"s[71,g4dn.2xlarge,eu-south-1]",13.0
"s[72,g4dn.2xlarge,eu-south-1]",14.0
"s[73,g4dn.2xlarge,eu-south-1]",14.0
"s[74,g4dn.2xlarge,eu-south-1]",14.0
"s[75,g4dn.2xlarge,eu-south-1]",14.0
"s[76,g4dn.2xlarge,eu-south-1]",14.0
"s[77,g4dn.2xlarge,eu-south-1]",14.0
"s[78,g4dn.2xlarge,eu-south-1]",14.0
"s[79,g4dn.2xlarge,eu-south-1]",14.0
"s[80,g4dn.2xlarge,eu-south-1]",14.0
"s[81,g4dn.2xlarge,eu-south-1]",14.0
"s[82,g4dn.2xlarge,eu-south-1]",14.0
