Variable,Value
"o[42,t4g.2xlarge,us-east-1]",1.0
"o[43,t4g.2xlarge,us-east-1]",1.0
"o[44,t4g.2xlarge,us-east-1]",1.0
"o[45,t4g.2xlarge,us-east-1]",1.0
"o[46,t4g.2xlarge,us-east-1]",1.0
"o[47,t4g.2xlarge,us-east-1]",1.0
"o[48,t4g.2xlarge,us-east-1]",1.0
"o[49,t4g.2xlarge,us-east-1]",1.0
"o[50,t4g.2xlarge,us-east-1]",1.0
"o[51,t4g.2xlarge,us-east-1]",1.0
"o[52,t4g.2xlarge,us-east-1]",1.0
"o[53,t4g.2xlarge,us-east-1]",1.0
"o[54,t4g.2xlarge,us-east-1]",1.0
"o[55,t4g.2xlarge,us-east-1]",1.0
"o[56,t4g.2xlarge,us-east-1]",1.0
"s[1,t4g.small,eu-south-1]",6.0
"s[2,t4g.small,eu-south-1]",6.0
"s[3,t4g.small,eu-south-1]",6.0
"s[4,t4g.small,eu-south-1]",6.0
"s[5,t4g.small,eu-south-1]",6.0
"s[6,t4g.small,eu-south-1]",6.0
"s[7,t4g.small,eu-south-1]",6.0
"s[8,t4g.small,eu-south-1]",6.0
"s[9,t4g.small,eu-south-1]",6.0
"s[10,t4g.small,eu-south-1]",6.0
"s[11,t4g.small,eu-south-1]",6.0
"s[12,t4g.small,eu-south-1]",6.0
"s[13,t4g.small,eu-south-1]",6.0
"s[14,t4g.small,eu-south-1]",6.0
"s[15,t4g.small,eu-south-1]",6.0
"s[16,t4g.small,eu-south-1]",6.0
"s[17,t4g.small,eu-south-1]",6.0
"s[18,t4g.small,eu-south-1]",6.0
"s[19,t4g.small,eu-south-1]",6.0
"s[20,t4g.small,eu-south-1]",6.0
"s[95,t4g.small,eu-south-1]",5.0
"s[96,t4g.small,eu-south-1]",5.0
"s[97,t4g.small,eu-south-1]",5.0
"s[98,t4g.small,eu-south-1]",5.0
"s[99,t4g.small,eu-south-1]",5.0
"s[46,g4dn.xlarge,eu-south-1]",1.0
"s[47,g4dn.xlarge,eu-south-1]",1.0
"s[48,g4dn.xlarge,eu-south-1]",1.0
"s[49,g4dn.xlarge,eu-south-1]",1.0
"s[50,g4dn.xlarge,eu-south-1]",1.0
"s[51,g4dn.xlarge,eu-south-1]",1.0
"s[52,g4dn.xlarge,eu-south-1]",1.0
"s[53,g4dn.xlarge,eu-south-1]",1.0
"s[54,g4dn.xlarge,eu-south-1]",1.0
"s[55,g4dn.xlarge,eu-south-1]",1.0
"s[85,t4g.2xlarge,eu-west-2]",3.0
"s[86,t4g.2xlarge,eu-west-2]",3.0
"s[87,t4g.2xlarge,eu-west-2]",3.0
"s[88,t4g.2xlarge,eu-west-2]",3.0
"s[89,t4g.2xlarge,eu-west-2]",3.0
"s[90,t4g.2xlarge,eu-west-2]",3.0
"s[91,t4g.2xlarge,eu-west-2]",3.0
"s[92,t4g.2xlarge,eu-west-2]",3.0
"s[93,t4g.2xlarge,eu-west-2]",3.0
"s[94,t4g.2xlarge,eu-west-2]",3.0
"s[95,t4g.2xlarge,eu-west-2]",3.0
"s[96,t4g.2xlarge,eu-west-2]",3.0
"s[97,t4g.2xlarge,eu-west-2]",3.0
"s[98,t4g.2xlarge,eu-west-2]",3.0
"s[99,t4g.2xlarge,eu-west-2]",3.0
"s[77,g4dn.2xlarge,us-east-1]",1.0
"s[78,g4dn.2xlarge,us-east-1]",1.0
"s[79,g4dn.2xlarge,us-east-1]",1.0
"s[80,g4dn.2xlarge,us-east-1]",1.0
"s[95,g4dn.xlarge,us-east-1]",4.0
"s[96,g4dn.xlarge,us-east-1]",4.0
"s[97,g4dn.xlarge,us-east-1]",4.0
"s[98,g4dn.xlarge,us-east-1]",4.0
"s[99,g4dn.xlarge,us-east-1]",4.0
"s[80,g4dn.2xlarge,us-west-1]",2.0
"s[81,g4dn.2xlarge,us-west-1]",2.0
"s[82,g4dn.2xlarge,us-west-1]",2.0
"s[83,g4dn.2xlarge,us-west-1]",2.0
"s[84,g4dn.2xlarge,us-west-1]",2.0
"s[85,g4dn.2xlarge,us-west-1]",2.0
"s[86,g4dn.2xlarge,us-west-1]",2.0
"s[87,g4dn.2xlarge,us-west-1]",2.0
"s[88,g4dn.2xlarge,us-west-1]",2.0
"s[89,g4dn.2xlarge,us-west-1]",2.0
"s[90,g4dn.2xlarge,us-west-1]",2.0
"s[91,g4dn.2xlarge,us-west-1]",2.0
"s[92,g4dn.2xlarge,us-west-1]",2.0
"s[93,g4dn.2xlarge,us-west-1]",2.0
"s[94,g4dn.2xlarge,us-west-1]",2.0
"s[95,g4dn.2xlarge,us-west-1]",2.0
"s[96,g4dn.2xlarge,us-west-1]",2.0
"s[97,g4dn.2xlarge,us-west-1]",2.0
"s[98,g4dn.2xlarge,us-west-1]",2.0
