Variable,Value
"r[t4g.small,eu-west-2]",3.0
"r[g4dn.4xlarge,eu-west-2]",1.0
"r[t4g.2xlarge,eu-west-2]",1.0
"r[g4dn.2xlarge,eu-west-2]",1.0
"r[g4dn.4xlarge,us-east-1]",1.0
"r[g4dn.2xlarge,us-east-1]",2.0
"o[18,g4dn.4xlarge,eu-south-1]",1.0
"o[19,g4dn.4xlarge,eu-south-1]",1.0
"o[20,g4dn.4xlarge,eu-south-1]",1.0
"o[21,g4dn.4xlarge,eu-south-1]",1.0
"o[22,g4dn.4xlarge,eu-south-1]",1.0
"o[23,g4dn.4xlarge,eu-south-1]",1.0
"o[24,g4dn.4xlarge,eu-south-1]",1.0
"o[25,g4dn.4xlarge,eu-south-1]",1.0
"o[26,g4dn.4xlarge,eu-south-1]",1.0
"o[27,g4dn.4xlarge,eu-south-1]",1.0
"o[18,g4dn.xlarge,eu-south-1]",1.0
"o[19,g4dn.xlarge,eu-south-1]",1.0
"o[20,g4dn.xlarge,eu-south-1]",1.0
"o[21,g4dn.xlarge,eu-south-1]",1.0
"o[22,g4dn.xlarge,eu-south-1]",1.0
"o[23,g4dn.xlarge,eu-south-1]",1.0
"o[24,g4dn.xlarge,eu-south-1]",1.0
"o[25,g4dn.xlarge,eu-south-1]",1.0
"o[26,g4dn.xlarge,eu-south-1]",1.0
"o[27,g4dn.xlarge,eu-south-1]",1.0
"o[1,g4dn.4xlarge,eu-west-2]",1.0
"o[2,g4dn.4xlarge,eu-west-2]",1.0
"o[3,g4dn.4xlarge,eu-west-2]",1.0
"o[4,g4dn.4xlarge,eu-west-2]",1.0
"o[5,g4dn.4xlarge,eu-west-2]",1.0
"o[6,g4dn.4xlarge,eu-west-2]",1.0
"o[7,g4dn.4xlarge,eu-west-2]",1.0
"o[8,g4dn.4xlarge,eu-west-2]",1.0
"o[9,g4dn.4xlarge,eu-west-2]",1.0
"o[10,g4dn.4xlarge,eu-west-2]",1.0
"o[11,g4dn.4xlarge,eu-west-2]",1.0
"o[12,g4dn.4xlarge,eu-west-2]",1.0
"o[13,g4dn.4xlarge,eu-west-2]",1.0
"o[14,g4dn.4xlarge,eu-west-2]",1.0
"o[15,g4dn.4xlarge,eu-west-2]",1.0
"o[16,g4dn.4xlarge,eu-west-2]",1.0
"o[17,g4dn.4xlarge,eu-west-2]",1.0
"o[18,g4dn.4xlarge,eu-west-2]",1.0
"o[19,g4dn.4xlarge,eu-west-2]",1.0
"o[20,g4dn.4xlarge,eu-west-2]",1.0
"o[1,g4dn.xlarge,eu-west-2]",1.0
"o[2,g4dn.xlarge,eu-west-2]",1.0
"o[3,g4dn.xlarge,eu-west-2]",1.0
"o[4,g4dn.xlarge,eu-west-2]",1.0
"o[5,g4dn.xlarge,eu-west-2]",1.0
"o[6,g4dn.xlarge,eu-west-2]",1.0
"o[7,g4dn.xlarge,eu-west-2]",1.0
"o[8,g4dn.xlarge,eu-west-2]",1.0
"o[9,g4dn.xlarge,eu-west-2]",1.0
"o[10,g4dn.xlarge,eu-west-2]",1.0
"o[11,g4dn.xlarge,eu-west-2]",1.0
"o[12,g4dn.xlarge,eu-west-2]",1.0
"o[13,g4dn.xlarge,eu-west-2]",1.0
"o[14,g4dn.xlarge,eu-west-2]",1.0
"o[15,g4dn.xlarge,eu-west-2]",1.0
"o[16,g4dn.xlarge,eu-west-2]",1.0
"o[17,g4dn.xlarge,eu-west-2]",1.0
"o[18,g4dn.xlarge,eu-west-2]",1.0
"o[19,g4dn.xlarge,eu-west-2]",1.0
"o[20,g4dn.xlarge,eu-west-2]",1.0
"o[69,g4dn.4xlarge,us-east-1]",1.0
"o[70,g4dn.4xlarge,us-east-1]",1.0
"o[71,g4dn.4xlarge,us-east-1]",1.0
"o[72,g4dn.4xlarge,us-east-1]",1.0
"o[73,g4dn.4xlarge,us-east-1]",1.0
"a[18,1]",1.0
"a[1,2]",1.0
"a[78,3]",1.0
"a[69,4]",1.0
"x[1,2,g4dn.2xlarge,eu-west-2,3]",1.0
"x[69,4,g4dn.4xlarge,us-east-1,2]",1.0
"x[69,4,g4dn.2xlarge,us-east-1,3]",1.0
"x[69,4,g4dn.2xlarge,us-east-1,4]",1.0
"x[78,3,t4g.small,eu-west-2,2]",1.0
"x[78,3,t4g.small,eu-west-2,6]",1.0
"x[78,3,g4dn.4xlarge,eu-west-2,3]",1.0
"x[78,3,g4dn.4xlarge,eu-west-2,5]",1.0
"x[78,3,t4g.2xlarge,eu-west-2,1]",1.0
"x[78,3,t4g.2xlarge,eu-west-2,4]",1.0
"y[1,2,g4dn.4xlarge,eu-west-2,2]",1.0
"y[1,2,g4dn.xlarge,eu-west-2,1]",1.0
"y[18,1,g4dn.4xlarge,eu-south-1,2]",1.0
"y[18,1,g4dn.xlarge,eu-south-1,1]",1.0
"y[69,4,g4dn.4xlarge,us-east-1,1]",1.0
"d[1,eu-south-1]",1.0
"d[2,eu-west-2]",1.0
"d[3,eu-west-2]",1.0
"d[4,us-east-1]",1.0
L[1],2.57
L[2],3.8799999999999812
L[3],3.88
L[4],5.15
