Variable,Value
"r[t4g.small,eu-south-1]",78.0
"r[g4dn.4xlarge,eu-south-1]",44.0
"r[g4dn.4xlarge,us-east-1]",1.0
"a[1,1]",1.0
"a[1,2]",1.0
"a[1,3]",1.0
"a[1,4]",1.0
"a[1,5]",1.0
"a[1,6]",1.0
"a[1,7]",1.0
"a[1,8]",1.0
"a[1,9]",1.0
"a[1,10]",1.0
"a[1,11]",1.0
"a[1,12]",1.0
"a[1,13]",1.0
"a[1,14]",1.0
"a[1,15]",1.0
"a[1,16]",1.0
"a[1,17]",1.0
"a[1,18]",1.0
"a[1,19]",1.0
"a[1,20]",1.0
"a[1,21]",1.0
"a[1,22]",1.0
"a[1,23]",1.0
"a[1,24]",1.0
"a[1,25]",1.0
"a[1,26]",1.0
"a[1,27]",1.0
"a[1,28]",1.0
"a[1,29]",1.0
"a[1,30]",1.0
"a[1,31]",1.0
"a[1,32]",1.0
"a[1,33]",1.0
"a[1,34]",1.0
"a[1,35]",1.0
"a[1,36]",1.0
"a[1,37]",1.0
"a[1,38]",1.0
"a[1,39]",1.0
"a[1,40]",1.0
"a[1,41]",1.0
"a[1,42]",1.0
"a[1,43]",1.0
"a[1,44]",1.0
"a[1,45]",1.0
"a[1,46]",1.0
"a[1,47]",1.0
"a[1,48]",1.0
"a[1,49]",1.0
"a[1,50]",1.0
"a[1,51]",1.0
"a[1,52]",1.0
"a[1,53]",1.0
"a[1,54]",1.0
"a[1,55]",1.0
"a[1,56]",1.0
"a[1,57]",1.0
"a[1,58]",1.0
"a[1,59]",1.0
"a[1,60]",1.0
"a[1,61]",1.0
"a[1,62]",1.0
"a[1,63]",1.0
"a[1,64]",1.0
"a[1,65]",1.0
"a[1,66]",1.0
"a[1,67]",1.0
"a[1,68]",1.0
"a[1,69]",1.0
"a[1,70]",1.0
"a[1,71]",1.0
"a[1,72]",1.0
"a[1,73]",1.0
"a[1,74]",1.0
"a[1,75]",1.0
"a[1,76]",1.0
"a[1,77]",1.0
"a[1,78]",1.0
"a[1,79]",1.0
"a[1,80]",1.0
"a[1,81]",1.0
"a[1,82]",1.0
"a[1,83]",1.0
"a[1,84]",1.0
"a[1,85]",1.0
"a[1,86]",1.0
"a[1,87]",1.0
"a[1,88]",1.0
"a[1,89]",1.0
"a[1,90]",1.0
"a[1,91]",1.0
"a[1,92]",1.0
"a[1,93]",1.0
"a[1,94]",1.0
"a[1,95]",1.0
"a[1,96]",1.0
"a[1,97]",1.0
"a[1,98]",1.0
"a[1,99]",1.0
"a[1,100]",1.0
"x[1,1,g4dn.4xlarge,eu-south-1,1]",1.0
"x[1,1,g4dn.4xlarge,eu-south-1,2]",1.0
"x[1,1,g4dn.4xlarge,eu-south-1,3]",1.0
"x[1,1,g4dn.4xlarge,eu-south-1,4]",1.0
"x[1,1,g4dn.4xlarge,eu-south-1,5]",1.0
"x[1,2,g4dn.4xlarge,eu-south-1,1]",1.0
"x[1,3,g4dn.4xlarge,eu-south-1,1]",1.0
"x[1,4,t4g.small,eu-south-1,1]",1.0
"x[1,4,t4g.small,eu-south-1,2]",1.0
"x[1,4,t4g.small,eu-south-1,3]",1.0
"x[1,4,t4g.small,eu-south-1,4]",1.0
"x[1,5,g4dn.4xlarge,eu-south-1,1]",1.0
"x[1,6,g4dn.4xlarge,eu-south-1,1]",1.0
"x[1,6,g4dn.4xlarge,eu-south-1,2]",1.0
"x[1,6,g4dn.4xlarge,eu-south-1,3]",1.0
"x[1,6,g4dn.4xlarge,eu-south-1,4]",1.0
